generation,resource_type,initial_x_pos, initial_y_pos, final_x_pos, final_y_pos, distance, isCollected
0,1,-4.500000, -5.300000,-4.500775, -5.300140,0.009878,0
0,1,3.100000, -7.200000,3.099445, -7.200055,0.009862,0
0,1,5.800000, -2.000000,5.887323, -2.534530,0.541705,0
0,1,1.000000, -5.600000,0.762490, -8.710670,3.119739,1
0,1,-6.000000, -5.700000,-6.000848, -5.699932,0.009887,0
0,1,0.300000, 4.300000,-1.195534, -5.029569,9.448681,0
0,1,6.900000, 8.900000,6.899368, 8.899989,0.009867,0
0,1,-3.000000, -7.400000,-5.157174, -8.525548,2.433177,1
0,1,3.000000, 2.700000,2.999568, 2.699974,0.009857,0
0,1,1.200000, 5.400000,1.340585, 4.671747,0.741764,0
0,1,5.700000, 1.500000,5.917273, -8.598678,10.101019,1
0,1,-4.600000, 8.500000,-4.983208, -2.334716,10.841495,0
0,1,6.400000, -2.700000,6.232231, -8.563730,5.866138,1
0,1,0.000000, 6.300000,1.796009, -6.194235,12.622665,0
0,1,-2.900000, 8.800000,-2.900498, 8.800031,0.009859,0
0,1,-6.000000, -4.700000,-6.000782, -4.700026,0.009877,0
0,1,-7.800000, -1.200000,-8.520780, -8.528703,7.364068,1
0,1,-3.000000, 2.300000,-2.930579, 2.037918,0.271297,0
0,1,-3.900000, -5.400000,-3.900864, -5.399942,0.009886,0
0,1,7.500000, -5.400000,7.420426, -8.588498,3.189506,1
0,1,-5.800000, 0.500000,-5.800798, 0.500065,0.009878,0
0,1,1.500000, 9.200000,1.455104, -2.151429,11.351522,0
0,1,5.800000, 3.400000,5.799670, 3.399934,0.009854,0
0,1,8.300000, -6.800000,8.299490, -6.799885,0.009860,0
0,1,2.200000, -1.700000,1.870502, -8.769363,7.077045,1
0,1,3.800000, 5.200000,1.844787, -5.398144,10.776994,0
0,1,-7.500000, 0.200000,-7.500484, 0.200005,0.009860,0
0,1,-9.000000, 1.200000,-9.000505, 1.200062,0.009861,0
0,1,1.200000, 7.400000,0.992710, -8.517709,15.919062,1
0,1,3.100000, 0.500000,4.504685, -8.580559,9.188568,1
0,2,6.000000, -4.700000,5.039439, -8.555405,3.973276,1
0,2,-9.100000, -7.100000,-9.399380, -8.038239,0.984891,0
0,2,-2.700000, -1.200000,-2.699507, -1.199985,0.009948,0
0,2,7.000000, -7.300000,4.674982, -6.516103,2.453633,0
0,2,-2.300000, -2.600000,-4.793314, -2.055473,2.552314,0
0,3,-0.300000, 9.400000,-0.290041, 9.400118,0.014024,0
0,3,-9.300000, 4.600000,-9.437741, 4.627626,0.140834,0
0,3,0.600000, 1.300000,0.643683, 1.327870,0.052741,0
0,3,8.300000, 0.700000,8.261955, 0.657591,0.057815,0
0,3,-1.700000, 0.300000,-1.392829, 0.274388,0.308392,0
0,4,4.200000, -5.300000,3.813906, -5.331958,0.387541,0
0,4,4.699192, 7.806043,5.100662, 8.431316,0.743132,0
0,4,3.200000, 7.600000,4.279554, 9.057827,1.814054,0
0,4,-6.600000, -3.600000,-6.647167, -3.626728,0.055107,0
0,4,3.600000, -2.000000,3.630704, -2.070220,0.077279,0
0,5,-4.300000, -2.500000,-4.442808, -2.832382,0.361897,0
0,5,3.000000, -3.500000,3.000153, -3.499948,0.009948,0
0,5,-4.100000, -0.100000,-4.144023, -0.081231,0.048875,0
0,5,-7.000000, 1.900000,-7.101401, 2.008349,0.148720,0
0,5,4.500000, -0.700000,4.537267, -0.729825,0.048759,0
1,1,-4.500774, -5.300047,-4.369764, -5.070770,0.264068,0
1,1,3.099535, -7.200055,3.008170, -8.610712,1.413613,1
1,1,5.887234, -2.534511,4.841781, -1.436883,1.515836,0
1,1,0.762545, -8.710618,0.762407, -8.710669,0.000197,1
1,1,-6.000755, -5.699931,-6.000966, -5.699870,0.000220,0
1,1,-1.195522, -5.029343,-1.452396, -8.528422,3.508495,1
