generation,resource_type,initial_x_pos, initial_y_pos, final_x_pos, final_y_pos, distance, isCollected
0,1,7.800000, -0.400000,7.799586, -0.400007,0.009856,0
0,1,-9.500000, -3.200000,-9.539207, -3.144470,0.068686,0
0,1,-9.400000, 2.600000,-9.400532, 2.600041,0.009859,0
0,1,7.900000, -4.400000,8.112799, -7.277601,2.885473,0
0,1,1.800000, 5.500000,-1.056487, -8.526970,14.314870,1
0,1,-9.000000, 6.500000,-9.209620, 6.811656,0.375721,0
0,1,8.000000, 3.900000,8.569650, -7.001723,10.916601,0
0,1,6.400000, 0.900000,6.398729, 0.900095,0.009928,0
0,1,-0.400000, 6.100000,-0.400598, 6.099999,0.009864,0
0,1,-3.200000, 3.500000,-3.338043, -4.860684,8.361829,0
0,2,-5.500000, 2.000000,-6.088501, 1.097289,1.077644,0
0,2,4.400000, 6.500000,4.400630, 6.499917,0.009958,0
0,2,-2.200000, -7.200000,-2.199219, -7.199806,0.009968,0
0,2,-5.900000, -3.500000,-6.158226, -3.577012,0.269644,0
0,2,0.000000, -5.700000,0.043544, -5.409474,0.293932,0
0,2,-4.900000, 4.600000,-5.101465, 4.210030,0.438943,0
0,2,7.100000, 8.100000,8.985799, 9.262420,2.215289,0
0,2,-7.800000, -1.300000,-5.887471, -0.695028,2.005953,0
0,2,-1.600000, 3.600000,-2.306015, 4.449473,1.104584,0
0,2,2.100000, -7.000000,1.505531, 0.886733,7.909111,0
0,3,9.200000, 4.300000,9.200332, 4.300077,0.009956,0
0,3,3.200000, 2.400000,3.267867, 2.399262,0.068597,0
0,3,3.500000, 4.800000,3.496083, 4.793037,0.012679,0
0,3,9.300000, -1.900000,9.312725, -1.906434,0.017409,0
0,3,-5.700000, -5.300000,-5.690192, -5.291154,0.016501,0
0,3,-7.600000, -5.400000,-6.461205, -6.002840,1.288553,0
0,3,-1.300000, 8.000000,-1.337013, 9.073934,1.074615,0
0,3,-4.900000, -6.500000,-4.899765, -6.500093,0.009952,0
0,3,6.500000, 4.900000,6.531378, 4.901269,0.032921,0
0,3,-2.900000, -3.700000,-2.606101, -4.620434,0.966266,0
0,4,0.900000, -7.400000,1.291688, -7.536570,0.414929,0
0,4,-3.900000, -4.400000,-3.982208, -5.055091,0.660302,0
0,4,2.200000, 1.600000,2.309050, 1.594764,0.109616,0
0,4,-0.600000, 4.800000,-0.615600, 4.806319,0.019516,0
0,4,5.300000, 0.800000,5.402072, 0.800483,0.102557,0
0,4,-5.900000, 5.300000,-6.005587, 5.380809,0.133335,0
0,4,-5.800000, 6.700000,-5.700625, 6.534342,0.193433,0
0,4,4.800000, 2.500000,5.026081, 2.515581,0.226834,0
0,4,6.200000, -4.800000,5.943363, -4.415996,0.461973,0
0,4,6.400000, 1.900000,6.400264, 1.899896,0.009952,0
0,5,-4.700000, -0.900000,-4.708574, -0.898639,0.013151,0
0,5,8.900000, 6.800000,8.916677, 6.673811,0.127672,0
0,5,-0.700000, -2.800000,-0.776422, -2.803059,0.077126,0
0,5,-2.100000, -6.000000,-2.102073, -6.000988,0.010206,0
0,5,-5.600000, 0.600000,-5.409745, 0.296881,0.358012,0
0,5,-2.300000, 5.300000,-2.312574, 5.322492,0.027665,0
0,5,3.500000, -1.700000,3.502644, -1.744551,0.045717,0
0,5,5.800000, 7.700000,5.795147, 7.700078,0.011062,0
0,5,7.500000, -6.700000,7.397719, -6.762386,0.120213,0
0,5,5.200000, 5.000000,5.506388, 5.117395,0.328255,0
1,1,7.799494, -0.400006,8.088996, -8.563568,8.168693,1
1,1,-9.539293, -3.144505,-9.587194, -3.175940,0.057294,0
1,1,-9.400621, 2.600041,-8.527373, -2.740770,5.411730,0
1,1,8.112891, -7.277595,7.786102, -6.818661,0.568919,0
1,1,-1.056431, -8.527004,-1.056165, -8.527243,0.000372,1
1,1,-9.209620, 6.811747,-9.209602, 6.811668,0.000080,0
1,1,8.566709, -7.001582,8.557999, -7.788614,0.787080,0
1,1,6.398820, 0.900095,6.398825, 0.900001,0.000093,0
1,1,-0.400599, 6.100091,-0.400626, 6.099960,0.000133,0
1,1,-3.337901, -4.860618,-3.445876, -5.049787,0.217817,0
1,2,-6.088264, 1.096914,-6.307971, -0.124721,1.241234,0
1,2,4.400684, 6.499918,4.411693, 6.503770,0.011664,0
1,2,-2.199220, -7.199859,-2.199223, -7.199784,0.000075,0
1,2,-6.158226, -3.576999,-6.120514, -3.445827,0.136485,0
1,2,0.043528, -5.409468,0.333151, -5.909719,0.578042,0
1,2,-5.101982, 4.210180,-5.511161, 2.834883,1.434926,0
1,2,8.985756, 9.262330,9.243553, 8.541110,0.765910,0
1,2,-5.887405, -0.695046,-5.772999, -0.729887,0.119594,0
1,2,-2.305885, 4.449405,-3.732194, 6.336864,2.365772,0
1,2,1.505559, 0.886930,1.086360, 1.706648,0.920687,0
1,3,9.200297, 4.300077,9.200319, 4.300066,0.000026,0
1,3,3.267833, 2.399257,3.405519, 2.451893,0.147405,0
1,3,3.496106, 4.793038,4.151263, 4.435599,0.746320,0
1,3,9.312680, -1.906433,9.255071, -1.880880,0.063023,0
1,3,-5.690192, -5.291115,-5.544456, -5.085314,0.252177,0
1,3,-6.461181, -6.002881,-6.132920, -5.827332,0.372254,0
1,3,-1.337570, 9.074061,-0.723574, 7.184723,1.986603,0
1,3,-4.899731, -6.500093,-4.899805, -6.500029,0.000098,0
1,3,6.531348, 4.901236,6.580549, 4.892845,0.049912,0
1,3,-2.606183, -4.620431,-2.916520, -4.685309,0.317046,0
1,4,1.291742, -7.536620,1.666911, -7.791681,0.453661,0
1,4,-3.982214, -5.055117,-4.217238, -5.214898,0.284194,0
1,4,2.309062, 1.594759,2.709932, 1.708963,0.416820,0
1,4,-0.615620, 4.806319,-0.592563, 4.779629,0.035271,0
1,4,5.402087, 0.800505,5.646772, 0.937252,0.280304,0
1,4,-6.005601, 5.380778,-6.212263, 5.218125,0.262992,0
1,4,-5.700601, 6.534346,-5.918896, 6.273720,0.339969,0
