generation,resource_type,initial_x_pos, initial_y_pos, final_x_pos, final_y_pos, distance, isCollected
0,1,8.900000, -1.900000,8.747273, -8.573236,6.674990,1
0,1,7.000000, -0.600000,6.999530, -0.600003,0.009857,0
0,1,9.200000, 2.400000,9.199567, 2.400087,0.009857,0
0,1,-6.800000, -6.000000,-6.780795, -8.511154,2.511247,1
0,1,6.600000, -6.000000,6.599298, -5.999866,0.009874,0
0,2,4.600000, -2.800000,4.333424, -2.969451,0.316030,0
0,2,-5.100000, 1.000000,-5.157017, 1.207043,0.214981,0
0,2,-4.800000, 5.700000,-4.112937, 5.440667,0.734442,0
0,2,0.200000, 6.200000,-1.702388, -2.916426,9.312807,0
0,2,6.800000, -3.400000,6.817184, -3.422786,0.030163,0
0,3,0.900000, 0.200000,0.642447, -0.746652,0.981112,0
0,3,5.800000, -2.900000,5.790692, -2.900297,0.013582,0
0,3,1.600000, 1.600000,1.597180, 1.554863,0.046303,0
0,3,0.300000, 3.800000,0.295484, 3.867437,0.068298,0
0,3,1.700000, -1.400000,1.700202, -1.399986,0.009946,0
0,4,-6.500000, 7.100000,-6.508128, 7.084890,0.019840,0
0,4,-5.400000, 4.000000,-5.458837, 3.990190,0.060473,0
0,4,-8.900000, 7.000000,-8.583996, 6.750266,0.402898,0
0,4,7.900000, 8.500000,8.540005, 8.561429,0.643023,0
0,4,-6.400000, -0.700000,-6.362597, -1.006382,0.308819,0
0,5,3.500000, 1.500000,3.500147, 1.499985,0.009953,0
0,5,-8.900000, 1.700000,-9.057380, 1.443299,0.301270,0
0,5,9.100000, 4.200000,9.173115, 4.184253,0.075457,0
0,5,6.800000, 4.900000,7.978873, 4.898892,1.178912,0
0,5,5.000000, -6.400000,5.003842, -6.402850,0.011029,0
0,5,6.800000, 1.800000,6.808882, 1.681498,0.119245,0
0,5,-1.800000, -3.100000,-1.899926, -3.750414,0.658123,0
0,5,-2.400000, 6.900000,-2.408000, 6.900705,0.012767,0
0,5,0.400000, -4.100000,0.419125, -4.189006,0.091592,0
0,5,-5.800000, -4.600000,-5.779243, -4.571300,0.036787,0
0,5,5.200000, 0.400000,5.218694, 0.458981,0.062667,0
0,5,-7.500000, 4.400000,-7.529794, 4.330712,0.076065,0
0,5,-2.600000, 1.100000,-2.712224, 0.939566,0.196040,0
0,5,-8.700000, -7.200000,-8.700028, -7.215523,0.018453,0
0,5,-2.300000, 4.700000,-2.454319, 4.401266,0.336385,0
0,5,-5.700000, 8.800000,-5.849225, 8.575819,0.269487,0
0,5,-2.200000, -0.800000,-2.199680, -0.876316,0.076957,0
0,5,0.000000, -6.900000,0.054319, -6.887393,0.056652,0
0,5,8.900000, 0.100000,9.084017, 0.143127,0.189262,0
0,5,3.400000, -3.100000,3.380419, -3.109275,0.023839,0
0,5,-6.200000, 2.500000,-6.206232, 2.505011,0.012763,0
