generation,resource_type,initial_x_pos, initial_y_pos, final_x_pos, final_y_pos, distance, isCollected
0,1,-9.300000, -3.600000,-9.300551, -3.600090,0.009864,0
0,1,-6.600000, -2.200000,-6.600489, -2.199866,0.009860,0
0,1,-8.000000, 4.000000,-8.000565, 3.999963,0.009863,0
0,1,-5.200000, -4.800000,-5.674382, -8.528313,3.758384,1
0,1,-5.300000, -6.100000,-5.310448, -6.569421,0.469640,0
0,2,-5.100000, -6.900000,-5.099003, -6.905890,0.011590,0
0,2,-7.700000, -5.900000,-7.711576, -5.908317,0.017375,0
0,2,-2.600000, -6.400000,-2.507350, -6.489723,0.129320,0
0,2,4.900000, 8.300000,4.899297, 7.906486,0.393637,0
0,2,-0.700000, -5.900000,-0.679033, -5.932607,0.039971,0
0,3,3.500000, 7.500000,3.480756, 7.448178,0.056177,0
0,3,0.700000, -1.600000,0.728138, -1.967365,0.368573,0
0,3,7.100000, -6.500000,6.855586, -7.808741,1.331405,1
0,3,-7.800000, 5.000000,-7.799784, 5.000017,0.009945,0
0,3,4.900000, 2.900000,5.137620, 2.294900,0.650158,0
0,4,3.700000, -1.700000,3.398274, -2.031772,0.448564,0
0,4,-1.400000, -0.200000,-1.398824, -0.211107,0.014930,0
0,4,-1.199588, 1.910727,-1.132440, 1.670452,0.249626,0
0,4,-5.000000, 2.200000,-5.134851, 3.702136,1.508210,0
0,4,3.100000, 1.300000,3.100165, 1.299942,0.009954,0
0,5,-2.900000, -0.400000,-2.945132, -0.662931,0.266961,0
0,5,0.800000, 3.400000,0.776799, 3.542814,0.145027,0
0,5,-8.600000, -7.500000,-8.574935, -7.726318,0.227911,1
0,5,-4.500000, 8.400000,-4.314947, 8.404880,0.185379,0
0,5,6.100000, -5.200000,6.100152, -5.200021,0.009951,0
0,5,3.100000, 3.200000,3.213407, 3.057154,0.182659,0
0,5,0.600000, 6.200000,0.608167, 6.200555,0.012884,0
0,5,1.900000, 7.000000,1.901207, 6.935467,0.065300,0
0,5,-4.700000, -1.300000,-4.697841, -1.300863,0.010212,0
0,5,-7.500000, -4.000000,-7.512987, -3.880563,0.120547,0
0,5,5.800000, -1.900000,5.840679, -1.916831,0.045140,0
0,5,-7.400000, -7.400000,-7.348475, -7.416440,0.054962,1
0,5,-7.600000, -0.700000,-7.591830, -0.700623,0.012867,0
0,5,8.100000, 0.900000,7.996702, 0.622164,0.296576,0
0,5,-8.000000, 6.800000,-8.109703, 6.649503,0.186503,0
0,5,8.800000, -5.500000,8.817270, -5.614773,0.116488,0
0,5,-3.200000, 2.900000,-3.205910, 2.900881,0.011645,0
0,5,6.400000, 6.600000,6.218240, 6.588584,0.182395,0
0,5,-3.100134, 5.708044,-3.108710, 5.838539,0.131157,0
0,5,-1.200000, -2.500000,-1.187866, -2.515765,0.022228,0
0,5,7.300000, -0.500000,7.297631, -0.618368,0.118787,0
0,5,5.700000, -7.200000,5.707709, -7.261839,0.063111,0
0,5,1.200000, -7.000000,1.318943, -7.190790,0.225042,0
0,5,4.400000, 5.200000,4.059860, 4.981928,0.404165,0
0,5,-2.300165, -4.292050,-3.727303, -4.136537,1.435619,0
0,5,-5.200000, -2.800000,-5.199847, -2.800016,0.009949,0
0,5,-3.200000, 4.300000,-3.192868, 4.180457,0.120170,0
0,5,7.800000, 4.400000,7.784107, 4.399108,0.018747,0
0,5,3.900000, -3.100000,3.941592, -3.112514,0.044558,0
0,5,6.800000, 1.700000,6.801291, 1.670092,0.031553,0
1,1,-9.300642, -3.600089,-9.207562, -3.084560,0.523864,0
1,1,-6.600398, -2.199866,-6.600516, -2.199965,0.000155,0
1,1,-8.000474, 3.999963,-8.000695, 3.999971,0.000221,0
1,1,-5.674262, -8.528388,-5.674326, -8.528347,0.000151,1
1,1,-5.310358, -6.569434,-5.310497, -6.569447,0.000140,0
1,2,-5.098951, -6.905889,-5.098926, -6.905855,0.000042,0
1,2,-7.711574, -5.908370,-7.711514, -5.908284,0.000106,0
1,2,-2.507347, -6.489725,-3.601519, -7.154194,1.280130,0
1,2,4.899318, 7.906495,4.872910, 7.940710,0.043221,0
1,2,-0.679037, -5.932620,-2.088007, -8.648040,3.059200,1
1,3,3.480791, 7.448175,3.480398, 7.449990,0.001857,0
1,3,0.728126, -1.967215,0.945859, -1.006663,0.984921,0
1,3,6.855547, -7.808714,6.876165, -7.815319,0.021650,1
1,3,-7.799749, 5.000017,-7.799626, 5.000088,0.000142,0
1,3,5.137619, 2.294911,4.985636, 2.067518,0.273508,0
1,4,3.398468, -2.031602,3.334176, -2.058028,0.069511,0
1,4,-1.398798, -0.211107,-1.399142, -0.210337,0.000845,0
1,4,-1.132443, 1.670462,-1.080599, 1.617863,0.073866,0
1,4,-5.134830, 3.702150,-5.250215, 3.894320,0.224149,0
1,4,3.100193, 1.299941,3.115751, 1.291824,0.017548,0
1,5,-2.945110, -0.662947,-2.937012, -0.719762,0.057389,0
1,5,0.776777, 3.542811,0.770199, 3.556698,0.015367,0
1,5,-8.574920, -7.726327,-8.533630, -7.802787,0.086896,1
1,5,-4.314944, 8.404867,-4.234654, 8.421848,0.082066,0
1,5,6.100128, -5.200020,6.100118, -5.200031,0.000016,0
1,5,3.213404, 3.057175,3.215126, 3.059346,0.002771,0
1,5,0.608144, 6.200554,0.577951, 6.207745,0.031038,0
1,5,1.901206, 6.935485,1.871853, 6.990595,0.062440,0
1,5,-4.697842, -1.300842,-4.698193, -1.301006,0.000391,0
1,5,-7.512986, -3.880549,-7.556111, -3.744518,0.142704,0
1,5,5.840679, -1.916855,5.932530, -1.969934,0.106085,0
1,5,-7.348475, -7.416430,-7.255887, -7.459945,0.102304,1
1,5,-7.591830, -0.700602,-7.592864, -0.700288,0.001080,0
1,5,7.996703, 0.622147,8.035714, 0.598110,0.045822,0
1,5,-8.109753, 6.649451,-8.130794, 6.598511,0.055115,0
1,5,8.817313, -5.614804,8.866842, -5.755707,0.149355,0
1,5,-3.205907, 2.900851,-3.129859, 2.931612,0.082033,0
1,5,6.218241, 6.588624,6.241508, 6.487642,0.103627,0
1,5,-3.108709, 5.838511,-3.108059, 5.838579,0.000655,0
1,5,-1.187866, -2.515786,-1.189017, -2.516167,0.001213,0
1,5,7.297637, -0.618376,7.296627, -0.624847,0.006551,0
1,5,5.707707, -7.261871,5.737432, -7.305354,0.052672,0
1,5,1.318951, -7.190836,1.436358, -7.297806,0.158830,0
1,5,4.059862, 4.981946,4.060516, 4.981732,0.000691,0
1,5,-3.727756, -4.136523,-6.067353, -4.035063,2.341796,0
1,5,-5.199847, -2.799993,-5.199841, -2.800047,0.000054,0
1,5,-3.192867, 4.180480,-3.063868, 4.210304,0.132401,0
1,5,7.784119, 4.399109,7.551422, 4.353351,0.237153,0
1,5,3.941614, -3.112512,3.938403, -3.124233,0.012153,0
1,5,6.801286, 1.670065,6.797168, 1.672469,0.004768,0
2,1,-9.207394, -3.084534,-9.460765, -8.531895,5.453250,1
2,1,-6.600427, -2.199966,-6.600539, -2.199956,0.000112,0
2,1,-8.000602, 3.999972,-8.000643, 3.999977,0.000041,0
2,1,-5.674278, -8.528272,-5.674291, -8.528322,0.000074,1
2,1,-5.310406, -6.569463,-5.339260, -6.515477,0.061213,0
2,2,-5.098874, -6.905854,-5.124073, -6.867875,0.045578,0
2,2,-7.711512, -5.908336,-7.711528, -5.908365,0.000034,0
2,2,-3.604468, -7.153632,-4.498593, -8.516417,1.629921,1
2,2,4.872917, 7.940688,4.848595, 7.973668,0.040979,0
2,2,-2.087986, -8.648037,-2.086533, -8.648433,0.001506,1
2,3,3.480418, 7.449988,3.480222, 7.451336,0.001362,0
2,3,0.945942, -1.006456,1.767169, -0.060367,1.252796,0
2,3,6.876154, -7.815334,6.885598, -7.813725,0.009580,1
2,3,-7.799591, 5.000088,-7.799548, 5.000036,0.000067,0
2,3,4.985613, 2.067490,4.806892, 1.843586,0.286486,0
2,4,3.334148, -2.058033,3.265319, -2.089430,0.075652,0
2,4,-1.399117, -0.210337,-1.399511, -0.209694,0.000756,0
2,4,-1.080597, 1.617890,-0.930667, 1.503428,0.188627,0
2,4,-5.250241, 3.894361,-5.395759, 5.131932,1.246096,0
2,4,3.115780, 1.291821,3.130171, 1.136616,0.155871,0
2,5,-2.936990, -0.719761,-2.937537, -0.756938,0.037182,0
2,5,0.770178, 3.556696,0.764241, 3.567436,0.012272,0
2,5,-8.533623, -7.802791,-8.522328, -7.807495,0.012235,1
2,5,-4.234645, 8.421869,-4.156624, 8.435443,0.079193,0
2,5,6.100093, -5.200031,6.100111, -5.200047,0.000024,0
2,5,3.215122, 3.059370,3.215140, 3.059339,0.000038,0
2,5,0.577962, 6.207746,0.654172, 6.304760,0.123368,0
