generation,iteration,robot,birthday,ancestor_id,ancestor_birthday,cell_id,age,sigma,maps,genomes,fitness,cells_in_map,dist_max,dist_pot_max,dist_total,com_rx,com_tx,obj_group1,obj_group2,obj_group3,obj_group4,obj_group5
0,9999,0,0,0,0,40,9999,0.100000,99,99,0.000000,0,1.000000,21.827088,4.550175,99,99,0,0,0,0,0
0,9999,1,0,1,0,0,9999,0.100000,99,99,1.423765,0,2.000000,22.946814,5.703487,99,99,0,0,1,0,0
0,9999,2,0,2,0,0,9999,0.100000,99,99,0.401294,0,0.000000,27.650496,0.400336,99,99,0,0,0,0,1
0,9999,3,0,3,0,41,9999,0.100000,99,99,0.000000,0,5.000000,24.689452,11.003064,99,99,0,0,0,0,0
0,9999,4,0,4,0,0,9999,0.100000,99,99,0.002022,0,0.000000,28.804787,0.724469,99,99,0,0,0,1,0
0,9999,5,0,5,0,41,9999,0.100000,99,99,0.000000,0,3.000000,22.775758,8.432067,99,99,0,0,0,0,0
0,9999,6,0,6,0,40,9999,0.100000,99,99,0.000000,0,0.000000,14.257934,1.265765,99,99,0,0,0,0,0
0,9999,7,0,7,0,40,9999,0.100000,99,99,0.000000,0,0.000000,25.667801,2.160349,99,99,0,0,0,0,0
0,9999,8,0,8,0,40,9999,0.100000,99,99,0.000000,0,1.000000,18.354639,12.776626,99,99,0,0,0,0,0
0,9999,9,0,9,0,40,9999,0.100000,99,99,0.000000,0,1.000000,17.184706,6.389388,99,99,0,0,0,0,0
0,9999,10,0,10,0,0,9999,0.100000,99,99,0.683193,0,0.000000,21.427161,0.857663,99,99,0,1,0,0,0
0,9999,11,0,11,0,41,9999,0.100000,99,99,0.000000,0,3.000000,20.486181,9.888170,99,99,0,0,0,0,0
0,9999,12,0,12,0,0,9999,0.100000,99,99,0.000589,0,0.000000,28.203571,1.061480,99,99,0,0,0,1,0
0,9999,13,0,13,0,40,9999,0.100000,99,99,0.000000,0,2.000000,21.511733,8.205793,99,99,0,0,0,0,0
0,9999,14,0,14,0,93,9999,0.100000,99,99,53.495285,0,10.000000,24.173567,18.239044,99,99,1,0,0,0,0
0,9999,15,0,15,0,42,9999,0.100000,99,99,0.000000,0,6.000000,25.631059,11.756029,99,99,0,0,0,0,0
0,9999,16,0,16,0,0,9999,0.100000,99,99,0.061536,0,0.000000,16.020797,1.288922,99,99,0,0,0,1,0
0,9999,17,0,17,0,42,9999,0.100000,99,99,0.000000,0,6.000000,27.376133,16.711709,99,99,0,0,0,0,0
0,9999,18,0,18,0,0,9999,0.100000,99,99,0.001637,0,1.000000,22.453514,8.250817,99,99,0,0,1,0,0
0,9999,19,0,19,0,41,9999,0.100000,99,99,0.000000,0,2.000000,16.276942,8.006611,99,99,0,0,0,0,0
0,9999,20,0,20,0,40,9999,0.100000,99,99,0.000000,0,0.000000,29.990498,15.001394,99,99,0,0,0,0,0
0,9999,21,0,21,0,40,9999,0.100000,99,99,0.000000,0,1.000000,26.329422,13.813144,99,99,0,0,0,0,0
0,9999,22,0,22,0,40,9999,0.100000,99,99,0.000000,0,1.000000,29.910048,7.653294,99,99,0,0,0,0,0
0,9999,23,0,23,0,0,9999,0.100000,99,99,0.002323,0,0.000000,17.624303,0.424937,99,99,0,0,0,1,0
0,9999,24,0,24,0,40,9999,0.100000,99,99,0.000000,0,2.000000,30.800240,9.785386,99,99,0,0,0,0,0
0,9999,25,0,25,0,0,9999,0.100000,99,99,0.009757,0,0.000000,29.870833,1.138108,99,99,0,0,0,0,1
0,9999,26,0,26,0,94,9999,0.100000,99,99,64.818818,0,11.000000,25.211837,21.906038,99,99,1,0,0,0,0
0,9999,27,0,27,0,40,9999,0.100000,99,99,0.000000,0,0.000000,19.362158,0.516978,99,99,0,0,0,0,0
0,9999,28,0,28,0,41,9999,0.100000,99,99,0.000000,0,3.000000,18.028076,15.758461,99,99,0,0,0,0,0
0,9999,29,0,29,0,0,9999,0.100000,99,99,0.119928,0,0.000000,32.645087,0.331890,99,99,0,0,0,0,1
0,9999,30,0,30,0,40,9999,0.100000,99,99,0.000000,0,2.000000,24.536162,6.268284,99,99,0,0,0,0,0
0,9999,31,0,31,0,40,9999,0.100000,99,99,0.000000,0,0.000000,30.064397,1.085751,99,99,0,0,0,0,0
0,9999,32,0,32,0,40,9999,0.100000,99,99,0.000000,0,0.000000,28.458873,7.266111,99,99,0,0,0,0,0
0,9999,33,0,33,0,0,9999,0.100000,99,99,0.011848,0,3.000000,31.848798,10.063287,99,99,0,0,0,0,1
0,9999,34,0,34,0,40,9999,0.100000,99,99,0.000000,0,2.000000,21.423222,10.208128,99,99,0,0,0,0,0
0,9999,35,0,35,0,40,9999,0.100000,99,99,0.000000,0,2.000000,19.881296,11.906313,99,99,0,0,0,0,0
0,9999,36,0,36,0,41,9999,0.100000,99,99,0.000000,0,3.000000,15.280152,12.621938,99,99,0,0,0,0,0
0,9999,37,0,37,0,41,9999,0.100000,99,99,0.000000,0,6.000000,33.052115,15.139554,99,99,0,0,0,0,0
0,9999,38,0,38,0,42,9999,0.100000,99,99,0.000000,0,4.000000,15.135173,8.086407,99,99,0,0,0,0,0
0,9999,39,0,39,0,41,9999,0.100000,99,99,0.000000,0,2.000000,18.736132,9.286609,99,99,0,0,0,0,0
0,9999,40,0,40,0,40,9999,0.100000,99,99,0.000000,0,0.000000,21.186599,1.470364,99,99,0,0,0,0,0
0,9999,41,0,41,0,0,9999,0.100000,99,99,0.041815,0,0.000000,33.380548,1.224421,99,99,0,0,1,0,0
0,9999,42,0,42,0,41,9999,0.100000,99,99,0.000000,0,4.000000,22.076837,9.268063,99,99,0,0,0,0,0
0,9999,43,0,43,0,40,9999,0.100000,99,99,0.000000,0,1.000000,17.527284,7.910721,99,99,0,0,0,0,0
0,9999,44,0,44,0,93,9999,0.100000,99,99,44.843239,0,10.000000,28.962067,23.682796,99,99,1,0,0,0,0
0,9999,45,0,45,0,40,9999,0.100000,99,99,0.000000,0,2.000000,22.078493,6.324494,99,99,0,0,0,0,0
0,9999,46,0,46,0,0,9999,0.100000,99,99,1.003203,0,1.000000,21.903781,4.419249,99,99,0,0,0,0,1
0,9999,47,0,47,0,94,9999,0.100000,99,99,46.677777,0,10.000000,21.536464,15.314154,99,99,1,0,0,0,0
0,9999,48,0,48,0,40,9999,0.100000,99,99,0.000000,0,2.000000,23.029965,6.757738,99,99,0,0,0,0,0
0,9999,49,0,49,0,41,9999,0.100000,99,99,0.000000,0,3.000000,28.117671,11.780718,99,99,0,0,0,0,0
0,9999,50,0,50,0,41,9999,0.100000,99,99,0.000000,0,2.000000,17.382412,13.331343,99,99,0,0,0,0,0
0,9999,51,0,51,0,40,9999,0.100000,99,99,0.000000,0,1.000000,29.662146,3.729896,99,99,0,0,0,0,0
0,9999,52,0,52,0,0,9999,0.100000,99,99,7.169840,0,1.000000,25.670673,4.122581,99,99,0,1,0,0,0
0,9999,53,0,53,0,41,9999,0.100000,99,99,0.000000,0,3.000000,27.216562,9.075264,99,99,0,0,0,0,0
0,9999,54,0,54,0,40,9999,0.100000,99,99,0.000000,0,2.000000,26.638510,15.540365,99,99,0,0,0,0,0
0,9999,55,0,55,0,40,9999,0.100000,99,99,0.000000,0,1.000000,34.763077,13.205767,99,99,0,0,0,0,0
0,9999,56,0,56,0,40,9999,0.100000,99,99,0.000000,0,1.000000,23.980701,17.757941,99,99,0,0,0,0,0
0,9999,57,0,57,0,40,9999,0.100000,99,99,0.000000,0,2.000000,19.363760,9.712877,99,99,0,0,0,0,0
0,9999,58,0,58,0,40,9999,0.100000,99,99,0.000000,0,0.000000,24.241138,1.078666,99,99,0,0,0,0,0
0,9999,59,0,59,0,40,9999,0.100000,99,99,0.000000,0,1.000000,22.141252,8.120371,99,99,0,0,0,0,0
0,9999,60,0,60,0,40,9999,0.100000,99,99,0.000000,0,1.000000,29.568597,2.151128,99,99,0,0,0,0,0
0,9999,61,0,61,0,2,9999,0.100000,99,99,0.000328,0,5.000000,21.923926,10.815786,99,99,0,0,0,0,1
