generation,resource_type,initial_x_pos, initial_y_pos, final_x_pos, final_y_pos, distance, isCollected
0,1,5.200000, 9.300000,5.407582, 7.462400,1.849310,0
0,1,7.800000, 1.000000,6.931684, -4.744806,5.810066,0
0,1,7.000000, -3.600000,7.147408, -4.205911,0.623662,0
0,1,2.500000, 6.100000,1.601037, 0.964241,5.213851,0
0,1,6.600000, 5.200000,6.852079, 5.115134,0.266165,0
0,2,5.300000, -4.300000,4.939506, -5.763108,1.506897,0
0,2,-8.000000, -5.600000,-7.554326, -5.440179,0.473564,0
0,2,-8.400000, 6.900000,-8.399593, 6.900033,0.009945,0
0,2,3.300000, 3.100000,3.505341, 2.822447,0.345394,0
0,2,6.300000, 6.600000,6.521354, 5.110831,1.505563,0
0,3,5.500000, -0.900000,5.272519, -0.642023,0.344088,0
0,3,7.600000, 3.200000,7.600218, 3.199984,0.009947,0
0,3,5.500000, 1.800000,5.493882, 1.803391,0.012115,0
0,3,-5.800000, 8.800000,-5.816978, 8.715369,0.086898,0
0,3,7.000000, 8.700000,6.966694, 9.495342,0.796099,0
0,4,3.500000, -7.400000,3.500153, -7.400015,0.009953,0
0,4,2.100000, 1.000000,2.178433, 0.938393,0.100213,0
0,4,2.700000, -4.800000,2.658493, -3.605583,1.195178,0
0,4,7.600000, -7.200000,7.560889, -7.198615,0.040378,0
0,4,-0.700000, 9.300000,0.176726, 9.376026,0.880072,0
0,5,0.300000, 6.800000,0.365049, 6.919442,0.136355,0
0,5,-6.000000, -2.900000,-5.998015, -2.757519,0.142843,0
0,5,-6.500000, 2.700000,-6.499927, 2.699993,0.009949,0
0,5,-8.000000, 1.900000,-7.874165, 1.789025,0.168076,0
0,5,0.300000, -4.700000,0.336537, -4.606712,0.100670,0
0,5,-2.700000, -0.200000,-2.715484, -0.199987,0.018409,0
0,5,3.300000, 0.500000,3.304818, 0.499750,0.011131,0
0,5,-5.300000, 1.000000,-5.299933, 1.000028,0.009950,0
0,5,6.000000, -6.300000,6.326942, -6.639642,0.471536,0
0,5,-0.100000, -3.200000,-0.075997, -3.259423,0.064861,0
0,5,-1.700000, 2.600000,-1.703036, 2.594036,0.011974,0
0,5,8.100000, -5.100000,7.967391, -5.145795,0.140634,0
0,5,-9.000000, 9.100000,-8.996614, 9.106498,0.012426,0
0,5,-0.500000, 3.800000,-0.512628, 3.805196,0.016889,0
0,5,0.900000, -1.100000,0.990919, -0.983011,0.148497,0
0,5,-6.100000, -7.400000,-6.099946, -7.399972,0.009945,0
0,5,4.500445, 6.807021,4.984211, 6.859390,0.486693,0
0,5,-3.800000, 4.500000,-3.799924, 4.499983,0.009957,0
0,5,-6.900000, 5.900000,-6.882470, 5.900128,0.020149,0
0,5,0.700000, 4.900000,-0.534582, 5.811039,1.534336,0
0,5,-5.000000, 6.300000,-4.985247, 6.194403,0.107085,0
0,5,-2.100000, -7.400000,-2.144135, -8.173849,0.775168,1
0,5,1.000000, 2.700000,1.000189, 2.700016,0.009955,0
0,5,-3.700000, -2.400000,-4.162703, -2.325946,0.468693,0
0,5,-8.400000, -7.300000,-8.399843, -7.299947,0.009953,0
0,5,-7.500000, -2.700000,-7.493143, -2.773232,0.074222,0
0,5,9.200000, -3.200000,9.299997, -3.438585,0.258873,0
0,5,-2.800000, -5.100000,-2.693937, -5.106703,0.106735,0
0,5,-3.500000, 6.600000,-3.499867, 6.599925,0.009956,0
0,5,0.400000, -7.400000,0.269829, -7.475169,0.150640,1
1,1,5.407668, 7.462387,6.122547, 7.904360,0.840472,0
1,1,6.931593, -4.744741,8.603902, -8.516435,4.125807,1
1,1,7.147331, -4.205861,7.147351, -4.205847,0.000025,0
1,1,1.601136, 0.964009,1.327124, 1.263068,0.405610,0
1,1,6.852254, 5.115124,9.800162, 5.054361,2.948535,0
1,2,4.939459, -5.763084,4.883489, -5.719685,0.070825,0
1,2,-7.554317, -5.440207,-8.974161, -4.567864,1.666416,0
1,2,-8.399539, 6.900033,-8.399536, 6.900064,0.000032,0
1,2,3.505335, 2.822443,3.481004, 2.797109,0.035126,0
1,2,6.521349, 5.110708,9.567273, 4.785838,3.063200,0
1,3,5.272518, -0.642042,5.836292, -0.952815,0.643756,0
1,3,7.600218, 3.199950,7.661674, 2.306657,0.895405,0
1,3,5.493872, 1.803355,5.483084, 1.806459,0.011225,0
1,3,-5.816982, 8.715418,-5.589764, 8.863746,0.271347,0
1,3,6.966699, 9.495338,6.981857, 9.499623,0.015753,0
1,4,3.500124, -7.400014,3.500195, -7.400034,0.000073,0
1,4,2.178451, 0.938393,2.179643, 0.937504,0.001503,0
1,4,2.658503, -3.605560,2.795691, -3.271706,0.360941,0
1,4,7.560890, -7.198588,7.562028, -7.198201,0.001203,0
1,4,0.176743, 9.376019,1.021732, 9.284154,0.849968,0
1,5,0.365054, 6.919534,0.445457, 7.171507,0.264491,0
1,5,-5.997990, -2.757513,-6.181376, -1.652815,1.119817,0
1,5,-6.499903, 2.699993,-6.499935, 2.700029,0.000048,0
1,5,-7.874163, 1.788995,-7.777531, 1.735932,0.110243,0
1,5,0.336549, -4.606697,0.324418, -4.569593,0.039037,0
1,5,-2.715458, -0.199987,-2.715833, -0.200113,0.000412,0
1,5,3.304773, 0.499749,3.306067, 0.499453,0.001348,0
1,5,-5.299911, 1.000028,-5.252219, 0.812001,0.193982,0
1,5,6.326927, -6.639656,6.363091, -6.858843,0.222151,0
1,5,-0.075995, -3.259398,-0.073067, -3.283829,0.024607,0
1,5,-1.703035, 2.594014,-1.676785, 2.573052,0.033593,0
1,5,7.967398, -5.145817,7.628716, -5.373026,0.407835,0
1,5,-8.996608, 9.106484,-8.992908, 9.110633,0.005559,0
1,5,-0.512628, 3.805221,-0.517474, 3.805218,0.004845,0
1,5,0.990941, -0.983012,0.970450, -0.875615,0.109335,0
1,5,-6.099924, -7.399972,-6.117949, -7.414864,0.023381,1
1,5,4.984290, 6.859400,6.238434, 7.036648,1.266608,0
1,5,-3.799900, 4.499983,-3.799886, 4.500013,0.000033,0
1,5,-6.882471, 5.900150,-6.882914, 5.900417,0.000517,0
1,5,-0.534698, 5.811116,-0.488267, 6.154615,0.346796,0
1,5,-4.985249, 6.194425,-5.017986, 6.139826,0.063661,0
1,5,-2.144137, -8.173850,-2.166782, -8.358539,0.186072,1
1,5,1.000189, 2.700038,1.000206, 2.700010,0.000033,0
1,5,-4.162778, -2.326070,-4.658200, -2.479587,0.518662,0
1,5,-8.399819, -7.299946,-8.399796, -7.299950,0.000024,0
1,5,-7.493166, -2.773233,-7.512903, -2.824735,0.055155,0
1,5,9.300008, -3.438571,9.299743, -3.561973,0.123402,0
1,5,-2.693912, -5.106720,-2.675303, -5.108109,0.018660,0
1,5,-3.499867, 6.599949,-3.509812, 6.588799,0.014940,0
1,5,0.269829, -7.475179,0.152082, -7.478538,0.117795,1
