generation,resource_type,initial_x_pos, initial_y_pos, final_x_pos, final_y_pos, distance, isCollected
0,1,3.800000, -3.400000,4.309097, -8.164494,4.791625,1
0,1,0.200000, 0.200000,0.287445, -0.398336,0.604772,0
0,1,-6.200000, 1.300000,-6.516469, 1.146613,0.351823,0
0,1,2.500000, -2.100000,2.037929, -8.691508,6.607692,1
0,1,-8.700000, 1.600000,-9.622247, 2.594625,1.356435,0
0,1,-1.800000, 7.800000,-1.800518, 7.799985,0.009862,0
0,1,2.600000, 5.100000,2.350742, -8.607485,13.709754,1
0,1,6.700000, -4.000000,6.699328, -3.999926,0.009872,0
0,1,-9.200000, -5.600000,-9.200378, -5.599953,0.009856,0
0,1,8.600000, -5.500000,8.664344, -8.591001,3.091686,1
0,1,5.500000, -4.500000,5.334842, -4.628700,0.209603,0
0,1,0.900000, 6.700000,0.899663, 6.700016,0.009855,0
0,1,2.800000, 7.400000,2.799169, 7.399972,0.009882,0
0,1,-0.100000, -6.100000,-0.196612, -8.719307,2.621107,1
0,1,-5.000000, -2.000000,-5.912332, -8.527806,6.591259,1
0,1,-1.600000, -5.100000,-1.539222, -8.525292,3.425846,1
0,1,-6.000000, 2.100000,-6.125877, -2.123915,4.225801,0
0,1,-1.900000, 1.700000,-2.339734, -8.525665,10.235121,1
0,1,-2.500000, 5.600000,-2.750206, -1.094402,6.699083,0
0,1,-5.800000, -4.000000,-5.795633, -8.627871,4.627883,1
0,1,-4.100000, -3.400000,-7.931572, -8.528278,6.401584,1
0,1,-4.700000, 5.200000,-5.029482, -8.529003,13.732959,1
0,1,1.000000, -5.900000,0.999424, -5.900072,0.009864,0
0,1,2.900000, -5.900000,2.446967, -8.992555,3.125576,1
0,1,-5.000000, 3.800000,-5.000381, 3.799968,0.009855,0
0,1,-9.000000, 5.800000,-9.000548, 5.800105,0.009864,0
0,1,-3.800000, 9.100000,-3.771380, 8.707123,0.394037,0
0,1,0.000000, 4.000000,-0.153526, -8.557983,12.558926,1
0,1,3.700000, 1.800000,3.699325, 1.800088,0.009872,0
0,1,5.600000, -5.800000,5.599323, -5.799904,0.009871,0
0,2,0.000000, 9.200000,-0.080350, 6.604314,2.596948,0
0,2,-8.400000, -1.900000,-8.399575, -1.899917,0.009941,0
0,2,6.000000, -3.000000,6.016181, -2.973961,0.032206,0
0,2,5.200000, 2.000000,5.200510, 1.999729,0.009952,0
0,2,-7.100000, 5.000000,-7.099289, 5.000045,0.009962,0
0,3,7.800000, 8.800000,5.639375, 9.006845,2.170525,0
0,3,1.000000, 3.700000,0.668927, 4.321269,0.704047,0
0,3,6.500000, 2.500000,6.664236, 1.698583,0.818133,0
0,3,4.400000, -5.700000,4.400229, -5.691856,0.012910,0
0,3,-6.700000, 3.600000,-7.453220, 3.906601,0.813291,0
0,4,-3.698950, 0.908805,-3.680364, 1.315364,0.407104,0
0,4,8.900000, 5.400000,9.171277, 5.250725,0.309789,0
0,4,5.099230, 7.710023,5.091671, 7.909526,0.199895,0
0,4,4.500000, 9.400000,4.468812, 9.379128,0.038798,0
0,4,-1.500000, 6.500000,-1.694769, 6.626242,0.232316,0
0,5,-6.800000, -2.200000,-6.930860, -2.081617,0.176740,0
0,5,4.100000, 5.900000,4.091783, 5.941591,0.043539,0
0,5,-6.400000, 0.100000,-9.299994, 0.102917,2.900012,0
0,5,0.800000, -3.900000,0.814818, -3.882292,0.025128,0
0,5,-7.700000, 8.100000,-7.699904, 8.099974,0.009948,0
1,1,4.309053, -8.164434,4.308858, -8.164577,0.000268,1
1,1,0.287354, -0.398339,0.287487, -0.398316,0.000135,0
1,1,-6.516623, 1.146333,-5.836415, -8.524076,9.694301,1
1,1,2.037847, -8.691518,2.037556, -8.691601,0.000316,1
1,1,-9.624525, 2.592855,-9.786651, 2.420080,0.236930,0
1,1,-1.800427, 7.799985,-1.800589, 7.799981,0.000163,0
1,1,2.350744, -8.607347,2.350836, -8.607162,0.000209,1
1,1,6.699420, -3.999927,6.699370, -3.999945,0.000053,0
1,1,-9.200469, -5.599954,-9.376103, -8.529803,2.935109,1
1,1,8.664369, -8.591055,8.664147, -8.590504,0.000594,1
1,1,5.334947, -4.628701,6.334193, -4.188556,1.091888,0
1,1,0.899572, 6.700016,1.402534, -3.869466,10.581442,0
1,1,2.799261, 7.399973,2.799147, 7.400013,0.000120,0
1,1,-0.196650, -8.719371,-0.196795, -8.719564,0.000284,1
1,1,-5.912333, -8.527761,-5.938716, -8.679290,0.153808,1
1,1,-1.539244, -8.525319,-1.539269, -8.525053,0.000267,1
