generation,iteration,robot,birthday,ancestor_id,ancestor_birthday,cell_id,age,sigma,maps,genomes,fitness,cells_in_map,dist_max,dist_pot_max,dist_total,com_rx,com_tx,obj_group1,obj_group2,obj_group3,obj_group4,obj_group5
0,9999,0,0,0,0,40,9999,0.100000,99,0,0.000000,0,2.000000,26.758580,16.754941,99,99,0,0,0,0,0
0,9999,1,0,1,0,40,9999,0.100000,99,0,0.000000,0,1.000000,20.294173,4.837668,99,99,0,0,0,0,0
0,9999,2,0,2,0,40,9999,0.100000,99,0,0.000000,0,1.000000,16.609841,14.321083,99,99,0,0,0,0,0
0,9999,3,0,3,0,41,9999,0.100000,99,0,0.000000,0,2.000000,18.729834,3.822457,99,99,0,0,0,0,0
0,9999,4,0,4,0,40,9999,0.100000,99,0,0.000000,0,2.000000,28.784302,14.347544,99,99,0,0,0,0,0
0,9999,5,0,5,0,0,9999,0.100000,99,0,1.464548,0,1.000000,26.519383,3.467659,99,99,0,0,0,0,1
0,9999,6,0,6,0,0,9999,0.100000,99,0,0.803791,0,0.000000,25.205262,1.774292,99,99,0,0,0,0,1
0,9999,7,0,7,0,40,9999,0.100000,99,0,0.000000,0,2.000000,24.227087,3.763909,99,99,0,0,0,0,0
0,9999,8,0,8,0,40,9999,0.100000,99,0,0.000000,0,1.000000,26.399086,4.071592,99,99,0,0,0,0,0
0,9999,9,0,9,0,40,9999,0.100000,99,0,0.000000,0,0.000000,29.769168,2.136933,99,99,0,0,0,0,0
0,9999,10,0,10,0,40,9999,0.100000,99,0,0.000000,0,1.000000,26.597891,7.943903,99,99,0,0,0,0,0
0,9999,11,0,11,0,0,9999,0.100000,99,0,0.173725,0,1.000000,17.736924,2.474062,99,99,0,0,0,0,1
0,9999,12,0,12,0,0,9999,0.100000,99,0,0.006880,0,0.000000,29.387625,1.381189,99,99,0,1,0,0,0
0,9999,13,0,13,0,40,9999,0.100000,99,0,0.000000,0,3.000000,35.628890,9.140698,99,99,0,0,0,0,0
0,9999,14,0,14,0,40,9999,0.100000,99,0,0.000000,0,1.000000,15.547071,3.931322,99,99,0,0,0,0,0
0,9999,15,0,15,0,40,9999,0.100000,99,0,0.000000,0,1.000000,26.933104,3.573715,99,99,0,0,0,0,0
0,9999,16,0,16,0,1,9999,0.100000,99,0,0.028909,0,4.000000,27.765416,10.062123,99,99,0,0,0,0,1
0,9999,17,0,17,0,40,9999,0.100000,99,0,0.043319,0,3.000000,32.416289,9.881540,99,99,0,0,1,0,1
0,9999,18,0,18,0,40,9999,0.100000,99,0,0.000000,0,1.000000,20.124228,8.927013,99,99,0,0,0,0,0
0,9999,19,0,19,0,41,9999,0.100000,99,0,0.000000,0,3.000000,16.661081,17.295929,99,99,0,0,0,0,0
0,9999,20,0,20,0,40,9999,0.100000,99,0,0.000000,0,1.000000,27.042300,11.848565,99,99,0,0,0,0,0
