generation,resource_type,initial_x_pos, initial_y_pos, final_x_pos, final_y_pos, distance, isCollected
0,1,6.000000, -2.200000,5.946212, -2.329757,0.140809,0
0,1,-3.400000, 9.300000,-3.225245, 9.628931,0.372601,0
0,1,-0.200000, -2.700000,-0.432962, -8.529531,5.834192,1
0,1,-3.700000, 3.500000,-3.753248, -7.011840,10.511980,0
0,1,9.500000, 5.000000,9.650440, 5.122044,0.193961,0
0,1,-9.100000, -1.800000,-9.305930, -8.528368,6.731526,1
0,1,-8.100000, 3.000000,-8.100618, 2.999994,0.009868,0
0,1,8.100000, 5.700000,7.848914, 4.887393,0.850570,0
0,1,7.300000, -0.600000,7.110858, -8.590807,7.993051,1
0,1,-1.100000, 2.000000,-2.062830, -7.154819,9.205316,0
0,1,-6.100000, 1.200000,-6.100477, 1.200050,0.009857,0
0,1,-6.100000, -5.400000,-6.464644, -8.526411,3.147619,1
0,1,-7.800000, 7.000000,-7.800672, 7.000055,0.009870,0
0,1,-0.500000, -6.000000,-1.183644, -8.527873,2.618704,1
0,1,7.500000, -6.000000,7.499498, -6.000059,0.009859,0
0,1,-3.100000, -0.700000,-3.100547, -0.699933,0.009865,0
0,1,1.300000, 8.900000,0.206459, 1.096360,7.879892,0
0,1,4.400000, 8.500000,4.399240, 8.500176,0.009875,0
0,1,-5.000000, -4.000000,-5.551490, -8.524081,4.557581,1
0,1,9.400000, 1.700000,9.399343, 1.700064,0.009868,0
0,1,-6.800000, 7.800000,-6.800388, 7.799964,0.009854,0
0,1,2.400000, -4.100000,2.543599, -5.886019,1.791808,0
0,1,7.900000, 5.000000,7.956929, 4.773798,0.233464,0
0,1,-2.200000, -5.700000,-2.431991, -8.814251,3.122896,1
0,1,-5.000000, -0.800000,-5.223308, -8.518651,7.721887,1
0,1,3.600000, 2.100000,2.921470, -8.615035,10.736502,1
0,1,-2.100000, 0.800000,-2.100669, 0.800015,0.009871,0
0,1,0.700000, -7.400000,0.699557, -7.400078,0.009857,0
0,1,-7.500000, 0.000000,-8.371933, -8.528952,8.573411,1
0,1,2.800000, 4.500000,2.579080, -8.584771,13.086640,1
0,2,-0.200000, 3.600000,-0.240029, 3.759026,0.164285,0
0,2,-1.300000, -0.400000,-1.299499, -0.400013,0.009946,0
0,2,8.800000, 2.700000,8.719990, 2.300812,0.407245,0
0,2,6.400000, 7.200000,6.331227, -5.981787,13.181970,0
0,2,3.800000, -1.600000,3.830815, -1.605201,0.032742,0
0,3,1.700000, -2.200000,1.422381, -1.764790,0.516312,0
0,3,-2.100000, 5.300000,-1.983109, 5.130323,0.206275,0
0,3,-5.000000, 8.800000,-3.997366, 8.342710,1.102037,0
0,3,-8.400000, 4.300000,-9.431894, 4.227107,1.034513,0
0,3,6.200000, -6.600000,6.237159, -6.830031,0.233222,0
0,4,-9.200000, 8.800000,-9.397253, 8.546412,0.321419,0
0,4,8.800000, 7.700000,8.964225, 7.673060,0.166716,0
0,4,-2.700000, -1.700000,-2.679389, -1.729612,0.037426,0
0,4,9.506588, 3.999384,-159.790924, 1027.374268,1037.377968,0
0,4,-7.600000, -2.400000,-7.732327, -0.484283,1.920307,0
0,5,3.500000, 6.900000,3.409629, 6.901923,0.090932,0
0,5,1.400000, 6.100000,1.378651, 5.969763,0.132346,0
0,5,-4.900000, 0.700000,-4.906273, 0.720275,0.023486,0
0,5,-2.400000, 8.100000,-2.399894, 8.099929,0.009949,0
0,5,3.800000, 0.300000,3.691662, 0.318328,0.110319,0
1,1,5.946187, -2.329668,5.498372, -8.553071,6.239494,1
1,1,-3.225220, 9.629017,-3.225177, 9.628943,0.000085,0
1,1,-0.433022, -8.529488,-0.433592, -8.529433,0.000577,1
1,1,-3.753241, -7.015515,-3.620351, -8.502160,1.492573,1
1,1,9.650413, 5.122037,9.466534, -8.589407,13.712677,1
1,1,-9.305917, -8.528443,-9.306159, -8.528477,0.000245,1
1,1,-8.100526, 2.999993,-8.100576, 2.999994,0.000051,0
1,1,7.848948, 4.887423,7.803194, 3.079708,1.808294,0
1,1,7.110878, -8.590878,7.109025, -8.744463,0.153597,1
1,1,-2.062843, -7.158323,-1.827307, -7.906264,0.784152,1
1,1,-6.100386, 1.200051,-6.339004, -8.521894,9.724873,1
1,1,-6.464746, -8.526317,-6.480337, -8.591875,0.067387,1
1,1,-7.800763, 7.000055,-8.704164, -8.522613,15.548934,1
1,1,-1.183642, -8.527825,-1.183869, -8.527757,0.000265,1
1,1,7.499408, -6.000058,7.085547, -8.563672,2.596805,1
1,1,-3.100640, -0.699933,-3.100406, -0.699857,0.000246,0
1,1,0.207024, 1.096706,0.061345, -8.554627,9.652433,1
1,1,4.399148, 8.500176,4.399294, 8.500239,0.000159,0
1,1,-5.551624, -8.524090,-5.551799, -8.524137,0.000233,1
1,1,9.399432, 1.700064,9.302241, 1.564055,0.167166,0
1,1,-6.800388, 7.799872,-6.800402, 7.799891,0.000024,0
1,1,2.543708, -5.889585,1.881128, -8.589535,2.780061,1
1,1,7.956973, 4.773719,7.978951, -8.588171,13.361908,1
1,1,-2.431858, -8.814286,-2.431443, -8.814312,0.000445,1
1,1,-5.223372, -8.518779,-5.223180, -8.518404,0.000423,1
1,1,2.921448, -8.614971,2.921562, -8.614983,0.000156,1
1,1,-2.100761, 0.800015,-2.051984, -1.654111,2.454610,0
1,1,0.699466, -7.400077,0.503580, -7.630250,0.302242,0
1,1,-8.371918, -8.528898,-8.371703, -8.528306,0.000630,1
1,1,2.579047, -8.584800,2.568186, -8.953454,0.368814,1
1,2,-0.239986, 3.759028,-1.557447, 3.255811,1.410294,0
1,2,-1.299500, -0.400065,-1.299457, -0.399947,0.000126,0
1,2,8.719978, 2.300811,8.429439, 2.267314,0.292464,0
1,2,6.331258, -5.981811,5.901137, -8.316525,2.374003,0
1,2,3.830822, -1.605203,2.426004, -8.606909,7.141247,1
1,3,1.422363, -1.764800,1.094141, -1.302495,0.566971,0
1,3,-1.982864, 5.130248,-2.752543, -2.055497,7.226848,0
1,3,-3.997347, 8.342729,-3.801445, 8.358355,0.196525,0
1,3,-9.431844, 4.227106,-9.422004, 2.371798,1.855333,0
1,3,6.237140, -6.830031,6.236544, -8.923726,2.093695,1
1,4,-9.397297, 8.546335,-9.399971, 8.429865,0.116501,0
1,4,8.964253, 7.673059,8.963991, 7.673741,0.000731,0
1,4,-2.679387, -1.729584,-2.856333, -2.951934,1.235091,0
1,4,-159.828217, 1027.259888,-184.918289, 840.074951,189.377421,0
1,4,-7.732353, -0.484276,-7.689962, -0.337387,0.152883,0
1,5,3.409595, 6.901892,3.374486, 6.797059,0.110556,0
1,5,1.378671, 5.969749,1.408077, 5.646635,0.324449,0
1,5,-4.906271, 0.720280,-4.899211, 0.315799,0.404543,0
1,5,-2.399872, 8.099929,-2.318329, 8.021770,0.112951,0
1,5,3.691648, 0.318322,3.481197, 0.410060,0.229576,0
2,1,5.498368, -8.553027,5.498209, -8.553434,0.000437,1
2,1,-3.225150, 9.629028,-3.225217, 9.628857,0.000184,0
2,1,-0.433671, -8.529438,-0.433557, -8.529675,0.000277,1
2,1,-3.620316, -8.502222,-3.587539, -8.846748,0.346082,1
2,1,9.466611, -8.589502,9.466747, -8.589388,0.000182,1
2,1,-9.306126, -8.528546,-9.306322, -8.527927,0.000652,1
2,1,-8.100486, 2.999995,-8.100556, 2.999918,0.000104,0
2,1,7.803209, 3.079601,7.695817, -3.085352,6.165888,0
2,1,7.109098, -8.744468,7.108761, -8.744650,0.000394,1
2,1,-1.827261, -7.906246,-1.826095, -7.908010,0.002117,1
2,1,-6.338964, -8.521957,-6.339124, -8.521893,0.000194,1
2,1,-6.480322, -8.591947,-6.480627, -8.591415,0.000621,1
2,1,-8.704139, -8.522559,-9.041783, -8.582600,0.342941,1
2,1,-1.183876, -8.527816,-1.183660, -8.527589,0.000313,1
2,1,7.085608, -8.563721,7.085517, -8.563543,0.000209,1
