generation,resource_type,initial_x_pos, initial_y_pos, final_x_pos, final_y_pos, distance, isCollected
0,1,3.300000, 1.500000,3.680081, -8.600357,10.107511,1
0,1,9.400000, 5.100000,9.399436, 5.100072,0.009862,0
0,1,2.900000, 7.100000,1.636210, -8.600146,15.750932,1
0,1,-7.000000, -6.100000,-7.000528, -6.100069,0.009862,0
0,1,-6.300000, 6.200000,-9.321958, 7.427489,3.261756,0
0,2,-3.400000, 3.600000,-2.130945, 4.233936,1.418603,0
0,2,6.500000, -2.300000,6.029201, -2.249113,0.473646,0
0,2,7.900000, -4.400000,7.900703, -4.400088,0.009959,0
0,2,1.300000, 0.700000,1.295496, 0.696111,0.011429,0
0,2,0.400000, 3.000000,-2.246280, -6.113478,9.489909,0
0,3,3.900000, 2.700000,3.900291, 2.700031,0.009952,0
0,3,9.100000, 3.500000,9.099802, 3.511772,0.015366,0
0,3,3.000000, -0.800000,3.194421, -1.191806,0.437505,0
0,3,5.600000, 5.100000,6.744529, 5.184557,1.147691,0
0,3,-8.200000, -2.400000,-7.235936, -2.459426,0.965944,0
0,4,7.499443, 9.506553,40.758816, -503.922668,514.505346,0
0,4,0.300000, 9.400000,0.300012, 9.399878,0.009954,0
0,4,-0.400000, -1.200000,-0.365547, -1.898558,0.699477,0
0,4,-5.498786, -0.292224,-5.565712, -0.064107,0.237934,0
0,4,9.300000, 8.500000,9.297988, 7.866240,0.633839,0
0,5,-6.200000, -2.600000,-6.204470, -2.620781,0.023479,0
0,5,4.200000, 7.800000,4.199699, 7.789179,0.014693,0
0,5,7.300000, -7.000000,7.306922, -7.000676,0.012123,0
0,5,-4.800000, 4.200000,-4.894968, 4.113492,0.128828,0
0,5,-8.400000, 2.600000,-8.598057, 2.629324,0.200457,0
0,5,-1.000000, 1.900000,-0.974091, 1.849649,0.057498,0
0,5,0.700000, 7.400000,0.701222, 7.400121,0.010045,0
0,5,-8.500000, 0.200000,-8.502217, 0.198739,0.010257,0
0,5,-3.700000, -0.600000,-3.709435, -0.601246,0.013740,0
0,5,1.700000, -1.400000,1.674167, -1.409190,0.029162,0
0,5,-8.300000, 7.900000,-8.170074, 7.939584,0.136186,0
0,5,-4.600000, -5.700000,-4.392336, -5.682179,0.208667,0
0,5,2.400000, 8.700000,2.537352, 8.697456,0.137737,0
0,5,6.900000, 7.700000,6.901948, 7.619652,0.080984,0
0,5,-3.900000, -2.700000,-3.909245, -2.700163,0.013564,0
0,5,9.100000, -6.700000,9.100087, -6.700034,0.009961,0
0,5,-1.500000, -6.800000,-1.515921, -6.960876,0.161964,0
0,5,4.700000, -2.000000,4.729843, -1.998162,0.031538,0
0,5,-6.100000, 1.100000,-6.107222, 1.192168,0.092936,0
0,5,4.900000, 0.400000,4.900113, 0.399944,0.009948,0
0,5,-3.700000, 6.700000,-3.735609, 6.830787,0.135911,0
0,5,4.000000, 4.300000,3.901870, 4.207623,0.135131,0
0,5,0.600000, -4.900000,0.599168, -4.895700,0.010860,0
0,5,5.100000, -3.600000,5.117504, -3.622912,0.030495,0
0,5,6.000000, 1.900000,6.000165, 1.899937,0.009955,0
0,5,-0.300000, -3.100000,-0.299871, -3.099985,0.009951,0
0,5,-6.100000, 7.900000,-6.062582, 7.876579,0.045236,0
0,5,-4.500000, -4.100000,-4.447286, -4.126611,0.059881,0
0,5,2.800000, -7.000000,2.796105, -6.984845,0.018550,0
0,5,-0.600000, 7.600000,-0.515173, 7.617322,0.087151,0
1,1,3.680117, -8.600376,3.679928, -8.600288,0.000209,1
1,1,9.399345, 5.100072,9.399406, 5.100038,0.000070,0
1,1,1.636278, -8.600121,1.635695, -8.600185,0.000587,1
1,1,-7.000436, -6.100070,-7.187287, -6.053506,0.192571,0
1,1,-9.322046, 7.427464,-9.321994, 7.427445,0.000056,0
1,2,-2.130972, 4.233956,-5.020277, 0.753539,4.523426,0
1,2,6.029098, -2.249146,5.659157, -2.981196,0.820215,0
1,2,7.900651, -4.400087,7.900581, -4.400068,0.000073,0
1,2,1.295483, 0.696127,1.336869, 0.691656,0.041626,0
1,2,-2.246385, -6.113441,-3.355487, -6.128508,1.109205,0
1,3,3.900256, 2.700030,3.888773, 2.663136,0.038639,0
1,3,9.099802, 3.511799,9.102237, 3.512222,0.002473,0
1,3,3.194393, -1.191827,3.194518, -1.191823,0.000125,0
1,3,6.744531, 5.184574,6.534832, 5.372902,0.281854,0
1,3,-7.235930, -2.459442,-7.241922, -2.460200,0.006039,0
1,4,40.758820, -503.922699,40.758812, -503.922668,0.000033,0
1,4,0.300013, 9.399906,0.742063, 9.367141,0.443263,0
1,4,-0.365524, -1.898557,-0.409076, -1.984138,0.096025,0
1,4,-5.565699, -0.064088,-5.586457, 0.015853,0.082593,0
1,4,9.297994, 7.866154,9.274147, 7.380180,0.486559,0
1,5,-6.204497, -2.620782,-6.099553, -2.468787,0.184705,0
1,5,4.199677, 7.789180,4.199569, 7.789437,0.000279,0
1,5,7.306909, -7.000672,7.346588, -6.999859,0.039688,0
1,5,-4.895023, 4.113409,-5.062218, 4.038490,0.183213,0
1,5,-8.598061, 2.629312,-8.716517, 2.539657,0.148560,0
1,5,-0.974090, 1.849621,-0.974721, 1.845734,0.003939,0
1,5,0.701223, 7.400097,0.716135, 7.397600,0.015119,0
1,5,-8.502195, 0.198739,-8.704203, 0.150124,0.207775,0
1,5,-3.709419, -0.601246,-3.709426, -0.602112,0.000867,0
1,5,1.674168, -1.409164,1.674916, -1.409127,0.000749,0
1,5,-8.170072, 7.939561,-8.110609, 7.962802,0.063843,0
1,5,-4.392332, -5.682160,-3.518522, -5.146583,1.024884,0
