generation,resource_type,initial_x_pos, initial_y_pos, final_x_pos, final_y_pos, distance, isCollected
0,1,-4.500000, -5.300000,-4.500711, -5.300064,0.009873,0
0,1,3.100000, -7.200000,3.099380, -7.200103,0.009868,0
0,1,5.800000, -2.000000,5.404762, -3.932052,1.972088,0
0,1,1.000000, -5.600000,1.033758, -5.899748,0.301804,0
0,1,-6.000000, -5.700000,-6.053692, -5.975412,0.280770,0
0,1,0.300000, 4.300000,-0.575415, -8.531095,12.860927,1
0,1,6.900000, 8.900000,6.899442, 8.899944,0.009862,0
0,1,-3.000000, -7.400000,-3.164609, -8.532248,1.144192,1
0,1,3.000000, 2.700000,2.999667, 2.699911,0.009855,0
0,1,1.200000, 5.400000,0.969918, -9.047744,14.449579,1
0,1,5.700000, 1.500000,5.326858, -8.585236,10.092141,1
0,1,-4.600000, 8.500000,-5.582696, -8.604460,17.132669,1
0,1,6.400000, -2.700000,6.399373, -2.700024,0.009868,0
0,1,0.000000, 6.300000,1.194203, -8.609426,14.957179,1
0,1,-2.900000, 8.800000,-2.912669, 8.587044,0.213551,0
0,1,-6.000000, -4.700000,-6.047941, -4.814928,0.124915,0
0,1,-7.800000, -1.200000,-7.577508, -8.148382,6.951950,1
0,1,-3.000000, 2.300000,-3.376814, 0.057237,2.274218,0
0,1,-3.900000, -5.400000,-3.900794, -5.400031,0.009879,0
0,1,7.500000, -5.400000,7.388753, -8.566386,3.168355,1
0,1,-5.800000, 0.500000,-5.873249, -8.529898,9.030200,1
0,1,1.500000, 9.200000,-0.157310, 3.291407,6.136629,0
0,1,5.800000, 3.400000,5.799616, 3.399927,0.009854,0
0,1,8.300000, -6.800000,8.299244, -6.799899,0.009876,0
0,1,2.200000, -1.700000,1.020575, -7.544618,5.962494,0
0,1,3.800000, 5.200000,4.136199, 5.085337,0.355347,0
0,1,-7.500000, 0.200000,-7.500502, 0.200067,0.009861,0
0,1,-9.000000, 1.200000,-9.000456, 1.200082,0.009857,0
0,1,1.200000, 7.400000,1.081083, -8.735513,16.135954,1
0,1,3.100000, 0.500000,2.003795, -8.592103,9.157953,1
0,2,6.000000, -4.700000,5.835790, -8.621643,3.925092,1
0,2,-9.100000, -7.100000,-9.299154, -5.485477,1.626786,0
0,2,-2.700000, -1.200000,-2.699459, -1.199941,0.009949,0
0,2,7.000000, -7.300000,6.388257, -7.232467,0.615540,0
0,2,-2.300000, -2.600000,-4.494132, -1.723128,2.362879,0
0,3,-0.300000, 9.400000,-0.161285, 9.396742,0.139109,0
0,3,-9.300000, 4.600000,-9.498275, 4.722558,0.233301,0
0,3,0.600000, 1.300000,0.408075, 1.470240,0.256734,0
0,3,8.300000, 0.700000,8.262129, 0.656368,0.058612,0
0,3,-1.700000, 0.300000,-1.424466, 0.218412,0.287531,0
0,4,4.200000, -5.300000,4.007647, -5.319600,0.193604,0
0,4,4.699192, 7.806043,4.982123, 8.697545,0.935374,0
0,4,3.200000, 7.600000,3.935395, 8.494589,1.158094,0
0,4,-6.600000, -3.600000,-6.862051, -3.739339,0.296959,0
0,4,3.600000, -2.000000,3.601098, -2.007740,0.012608,0
0,5,-4.300000, -2.500000,-4.444573, -2.577756,0.164465,0
0,5,3.000000, -3.500000,3.000092, -3.499933,0.009951,0
0,5,-4.100000, -0.100000,-4.171964, -0.076836,0.076247,0
0,5,-7.000000, 1.900000,-6.991192, 1.924370,0.027739,0
0,5,4.500000, -0.700000,4.500018, -0.700006,0.009946,0
1,1,-4.500711, -5.299972,-5.605290, -8.500069,3.385367,1
1,1,3.099472, -7.200104,3.112569, -8.575569,1.375528,1
1,1,5.404726, -3.935540,5.461416, -8.576216,4.641022,1
1,1,1.033763, -5.899841,1.012223, -8.581489,2.681734,1
