generation,resource_type,initial_x_pos, initial_y_pos, final_x_pos, final_y_pos, distance, isCollected
0,1,8.900000, -1.900000,9.063036, -8.573559,6.675557,1
0,1,7.000000, -0.600000,7.183137, -3.374504,2.780559,0
0,1,9.200000, 2.400000,9.199436, 2.400030,0.009861,0
0,1,-6.800000, -6.000000,-7.002283, -6.063558,0.212262,0
0,1,6.600000, -6.000000,6.599160, -5.999963,0.009884,0
0,2,4.600000, -2.800000,4.642354, -3.293226,0.495138,0
0,2,-5.100000, 1.000000,-5.510604, -0.021311,1.100804,0
0,2,-4.800000, 5.700000,-4.751947, 5.535440,0.171649,0
0,2,0.200000, 6.200000,0.196157, 6.199701,0.010527,0
0,2,6.800000, -3.400000,6.765642, -3.742265,0.344127,0
0,3,0.900000, 0.200000,0.415865, 0.465365,0.552181,0
0,3,5.800000, -2.900000,5.791663, -2.900464,0.012930,0
0,3,1.600000, 1.600000,1.600206, 1.600036,0.009953,0
0,3,0.300000, 3.800000,0.300244, 3.800007,0.009947,0
0,3,1.700000, -1.400000,1.700315, -1.400029,0.009951,0
0,4,-6.500000, 7.100000,-6.567804, 7.081546,0.070967,0
0,4,-5.400000, 4.000000,-5.399834, 4.000042,0.009947,0
0,4,-8.900000, 7.000000,-8.699488, 6.662364,0.392813,0
0,4,7.900000, 8.500000,8.046388, 8.492369,0.146917,0
0,4,-6.400000, -0.700000,-6.386176, -0.744053,0.047220,0
0,5,3.500000, 1.500000,3.499062, 1.308795,0.191464,0
0,5,-8.900000, 1.700000,-8.973067, 1.617990,0.110291,0
0,5,9.100000, 4.200000,9.100166, 4.199963,0.009950,0
0,5,6.800000, 4.900000,6.953093, 4.944256,0.159668,0
0,5,5.000000, -6.400000,4.997820, -6.400639,0.010184,0
0,5,6.800000, 1.800000,6.846047, 1.787238,0.048805,0
0,5,-1.800000, -3.100000,-1.799822, -3.099957,0.009954,0
0,5,-2.400000, 6.900000,-2.408151, 6.899679,0.012853,0
