generation,resource_type,initial_x_pos, initial_y_pos, final_x_pos, final_y_pos, distance, isCollected
0,1,5.400000, 6.100000,5.399318, 6.100097,0.009872,0
0,1,-2.100000, 9.400000,-2.901310, -8.533207,17.951103,1
0,1,2.400000, -5.500000,2.399534, -5.499850,0.009861,0
0,1,-4.800000, -4.000000,-5.617308, -8.528350,4.601526,1
0,1,3.800000, -4.000000,2.627499, -4.161791,1.183650,0
0,1,-6.000000, -5.100000,-6.260461, -8.529962,3.439851,1
0,1,-7.400000, 0.500000,-8.606190, -8.541825,9.121929,1
0,1,-1.000000, 3.900000,-0.548744, -8.527020,12.435214,1
0,1,5.600000, -7.500000,4.854089, -8.659890,1.379067,1
0,1,8.700000, 3.700000,8.366893, -8.575910,12.280432,1
0,1,-3.600000, -0.500000,-3.716267, -8.529443,8.030290,1
0,1,-6.600000, -2.200000,-9.237396, -1.779324,2.670754,0
0,1,2.000000, -6.800000,1.937672, -8.681973,1.883029,1
0,1,8.000000, -6.200000,7.999271, -6.199994,0.009877,0
0,1,-2.800000, -1.600000,-2.727196, -2.224806,0.629110,0
0,1,7.000000, 0.600000,6.794039, -8.603288,9.205597,1
0,1,-8.600000, 4.500000,-8.415151, -8.651860,13.153163,1
0,1,-7.300000, -3.300000,-7.315157, -8.598683,5.298714,1
0,1,9.300000, 3.500000,8.943636, -8.567739,12.073003,1
0,1,1.400000, 0.700000,1.296951, -8.627645,9.328220,1
0,1,-7.700000, 6.900000,-8.032195, -8.519983,15.423564,1
0,1,-4.200000, -5.300000,-4.238522, -8.526483,3.226728,1
0,1,-8.700000, 3.900000,-8.311056, -8.517187,12.423303,1
0,1,-9.000000, 1.300000,-9.333649, 0.826985,0.578930,0
0,1,-2.800000, 5.900000,-2.787241, 5.753345,0.147538,0
0,1,-7.600000, -4.100000,-7.528597, -4.865033,0.768421,0
0,1,8.000000, 7.300000,9.824052, 6.931816,1.860866,0
0,1,2.100000, -4.900000,2.059728, -8.549395,3.649630,1
