generation,resource_type,initial_x_pos, initial_y_pos, final_x_pos, final_y_pos, distance, isCollected
0,1,-6.700000, -3.200000,-6.690800, -8.529563,5.329580,1
0,1,-0.200000, -4.200000,-0.168277, -4.415436,0.217970,0
0,1,-5.700000, 8.400000,-5.861592, 8.624897,0.277106,0
0,1,-7.600000, 2.200000,-7.600460, 2.200108,0.009859,0
0,1,-3.000000, -7.200000,-3.032975, -7.836374,0.637305,0
0,2,-4.900000, 6.000000,-4.902387, 5.995983,0.010816,0
0,2,-3.900000, 2.400000,-4.562088, -2.372162,4.817881,0
0,2,-3.000000, -4.600000,-3.250644, -7.461066,2.872042,0
0,2,8.400000, 0.300000,8.400735, 0.300118,0.009960,0
0,2,5.700000, -6.100000,5.700675, -6.099991,0.009957,0
0,3,2.800000, -7.300000,2.802470, -7.292507,0.012656,0
0,3,0.700000, 6.400000,0.435287, 6.062452,0.429081,0
0,3,-3.400000, -1.400000,-3.352024, -1.390125,0.049981,0
0,3,2.000000, 5.400000,1.999504, 5.387124,0.016224,0
0,3,-4.500000, -1.200000,-4.817179, -2.982187,1.810220,0
0,4,9.400000, -4.700000,9.366497, -4.874544,0.178007,0
0,4,-5.000000, -4.000000,-4.992499, -3.999230,0.012504,0
0,4,-4.800000, 4.200000,-4.772132, 4.048683,0.154177,0
0,4,-6.200000, 0.800000,-5.502104, 0.388635,0.810172,0
0,4,-9.200000, -2.400000,-9.199926, -2.400061,0.009947,0
0,5,7.200000, 9.100000,7.200150, 9.100027,0.009949,0
0,5,1.900000, 0.100000,1.927558, 0.097488,0.029413,0
0,5,5.100000, 1.200000,5.100972, 1.200603,0.010019,0
0,5,-0.700000, -6.200000,-0.697734, -6.199120,0.010222,0
0,5,8.400000, 7.300000,8.336045, 7.126122,0.185532,0
0,5,7.000000, -4.700000,7.003849, -4.733515,0.035148,0
0,5,-4.200000, -5.700000,-4.199822, -5.700015,0.009956,0
0,5,4.700000, -7.400000,4.774195, -7.407685,0.075230,1
0,5,2.900000, -3.700000,2.900130, -3.699963,0.009953,0
0,5,-2.300000, 5.800000,-2.233087, 5.805856,0.067903,0
0,5,-5.900000, -5.900000,-5.897282, -5.836752,0.063987,0
0,5,5.500000, 9.100000,5.570998, 9.103458,0.071771,0
0,5,7.200000, 0.200000,7.205374, 0.192652,0.013533,0
0,5,3.900000, 5.900000,3.942439, 5.944808,0.062513,0
0,5,0.100000, 1.000000,0.062478, 1.169378,0.173769,0
0,5,1.100000, -5.100000,1.085486, -5.093345,0.018804,0
0,5,4.900000, -3.300000,4.942365, -3.244421,0.070589,0
0,5,3.100000, -1.600000,3.173247, -1.601284,0.073932,0
0,5,-8.800000, -5.700000,-8.752165, -5.899699,0.205586,0
0,5,-3.400000, 3.700000,-3.399882, 3.699981,0.009945,0
0,5,-6.700000, 5.700000,-6.813806, 5.611706,0.144385,0
0,5,7.600000, -2.000000,7.600101, -1.999972,0.009954,0
0,5,8.300000, 1.700000,8.305881, 1.598581,0.102071,0
0,5,-2.100000, 1.300000,-0.899583, -3.864293,5.301983,0
0,5,-7.200000, 4.400000,-7.145363, 4.371043,0.062611,0
0,5,1.500000, 4.100000,1.537546, 4.172126,0.081916,0
0,5,6.500000, 3.500000,6.553779, 3.415496,0.100654,0
0,5,0.000000, 3.200000,0.009954, 3.233866,0.036667,0
0,5,-5.500000, -7.100000,-5.435678, -7.037031,0.090557,0
0,5,3.800000, 4.600000,4.005252, 4.578748,0.206584,0
1,1,-6.690800, -8.529570,-6.690570, -8.529425,0.000300,1
1,1,-0.167936, -4.416179,0.476457, -5.293571,1.088604,0
1,1,-5.861512, 8.624940,-5.861585, 8.624886,0.000091,0
1,1,-7.600369, 2.200108,-7.600437, 2.200070,0.000078,0
1,1,-3.032976, -7.837259,-2.075318, -8.066573,0.984730,1
1,2,-4.902421, 5.995982,-5.858954, 5.825856,0.971545,0
1,2,-4.562099, -2.372197,-4.355700, -3.357917,1.007097,0
1,2,-3.250654, -7.461666,-2.768157, -7.780091,0.578099,0
1,2,8.400736, 0.300066,8.400735, 0.300134,0.000068,0
1,2,5.700623, -6.099992,5.700750, -6.100006,0.000129,0
1,3,2.802491, -7.292508,2.163386, -7.103321,0.666519,0
1,3,0.435270, 6.062413,0.053490, 5.590599,0.606930,0
1,3,-3.352053, -1.390124,-3.364509, -1.328724,0.062651,0
1,3,1.999503, 5.387153,2.183907, 5.397427,0.184690,0
1,3,-4.817132, -2.982212,-8.363671, -3.142306,3.550151,0
1,4,9.366498, -4.874569,9.347208, -4.936728,0.065084,0
1,4,-4.992498, -3.999257,-5.018374, -4.127544,0.130870,0
1,4,-4.772112, 4.048680,-4.772049, 4.049088,0.000417,0
1,4,-5.501943, 0.388629,-5.350270, 0.308152,0.171701,0
1,4,-9.199899, -2.400061,-9.244814, -2.385327,0.047270,0
1,5,7.200150, 9.100004,7.200113, 9.100017,0.000039,0
1,5,1.927557, 0.097516,1.929199, 0.097074,0.001702,0
1,5,5.100949, 1.200603,4.968217, 1.333398,0.187756,0
1,5,-0.697713, -6.199120,-0.659118, -6.365484,0.170782,0
