generation,resource_type,initial_x_pos, initial_y_pos, final_x_pos, final_y_pos, distance, isCollected
0,1,-1.500000, -3.900000,-1.500434, -3.900115,0.009860,0
0,1,2.300000, -6.700000,2.299492, -6.700035,0.009858,0
0,1,-9.000000, 8.600000,-9.000617, 8.600007,0.009867,0
0,1,7.700000, 4.100000,7.699492, 4.099948,0.009862,0
0,1,9.400000, 8.200000,9.399393, 8.199991,0.009867,0
0,1,8.900000, 3.500000,8.899398, 3.499997,0.009865,0
0,1,-4.600000, 7.200000,-4.559279, 7.013560,0.191078,0
0,1,-7.100000, 5.400000,-8.674508, -8.525561,14.014294,1
0,1,6.200000, 7.900000,5.173744, -8.582597,16.514518,1
0,1,-7.300000, -7.100000,-9.156033, -7.054175,1.856624,0
0,1,-2.600000, 0.900000,-2.870152, -5.925985,6.831336,0
0,1,8.800000, 8.000000,8.799299, 8.000010,0.009873,0
0,1,-5.100000, -4.200000,-5.251580, -8.526120,4.328786,1
0,1,7.300000, -3.600000,8.035509, -3.673981,0.739286,0
0,1,0.400000, -2.400000,0.618563, -2.899628,0.545429,0
0,1,5.800000, 3.000000,5.695635, 3.202869,0.228367,0
0,1,0.800000, 1.700000,0.799310, 1.699908,0.009872,0
0,1,1.800000, -5.600000,1.798930, -5.600001,0.009905,0
0,1,6.900000, 2.000000,6.653126, 0.800034,1.225135,0
0,1,6.700000, -2.500000,6.699305, -2.499868,0.009875,0
0,1,0.300000, 8.700000,0.299496, 8.699999,0.009862,0
0,1,-6.600000, 9.100000,-6.600376, 9.100009,0.009853,0
0,1,-8.900000, -3.500000,-9.220403, -3.483379,0.320987,0
0,1,-8.600000, 5.300000,-8.600614, 5.300009,0.009870,0
0,1,-8.000000, 0.400000,-8.000679, 0.399964,0.009871,0
0,1,9.000000, 2.000000,8.999435, 1.999979,0.009865,0
0,1,-7.600000, 2.900000,-7.600596, 2.900045,0.009866,0
0,1,9.000000, -4.100000,8.722084, -8.569008,4.477652,1
0,1,1.200000, -6.300000,1.065648, -8.528279,2.232347,1
0,1,1.600000, 3.400000,-5.837562, 4.590066,7.532176,0
0,2,5.400000, 9.300000,4.496568, 9.650005,0.968911,0
0,2,1.000000, 7.200000,2.090258, 9.546435,2.587372,0
0,2,-1.400000, 3.100000,-3.123577, -5.662769,8.930672,0
0,2,-3.700000, 7.300000,-1.946165, 6.869848,1.805841,0
