generation,map_index,token_ratio,explore_dist,min_fitness,max_fitness,mean_fitness,median_fitness,sd,se,var,n,ancestors
0,0,0.000000,0.000000,0,0,0.000000,0,0.000000,0.000000,0.000000,0,0
0,1,0.000000,0.500000,0,0,0.000000,0,0.000000,0.000000,0.000000,0,0
0,2,0.500000,0.000000,0,0,0.000000,0,0.000000,0.000000,0.000000,0,0
0,3,0.500000,0.500000,0,0,0.000000,0,0.000000,0.000000,0.000000,0,0
1,0,0.000000,0.000000,0,0,0.000000,0,0.000000,0.000000,0.000000,0,0
1,1,0.000000,0.500000,0,59,0.000000,59,57.777019,5.777702,3338.183901,100,5
1,2,0.500000,0.000000,0,0,0.000000,0,0.000000,0.000000,0.000000,0,0
1,3,0.500000,0.500000,0,0,0.000000,0,0.000000,0.000000,0.000000,0,0
2,0,0.000000,0.000000,0,69,0.000000,68,64.454817,6.445482,4154.423452,100,7
2,1,0.000000,0.500000,0,59,0.000000,59,59.122010,5.912201,3495.412029,100,1
2,2,0.500000,0.000000,0,0,0.000000,0,0.000000,0.000000,0.000000,0,0
2,3,0.500000,0.500000,0,34,0.000000,34,34.210526,8.063498,1170.360111,18,1
3,0,0.000000,0.000000,0,69,0.000000,69,69.532853,6.953285,4834.817597,100,1
3,1,0.000000,0.500000,0,59,0.000000,59,59.122010,5.912201,3495.412029,100,1
3,2,0.500000,0.000000,0,0,0.000000,0,0.000000,0.000000,0.000000,0,0
3,3,0.500000,0.500000,0,34,0.000000,34,34.210526,3.421053,1170.360111,100,1
4,0,0.000000,0.000000,0,69,0.000000,69,69.532853,6.953285,4834.817597,100,1
4,1,0.000000,0.500000,0,59,0.000000,59,59.122010,5.912201,3495.412029,100,1
4,2,0.500000,0.000000,0,0,0.000000,0,0.000000,0.000000,0.000000,0,0
4,3,0.500000,0.500000,0,34,0.000000,34,34.210526,3.421053,1170.360111,100,1
5,0,0.000000,0.000000,0,69,0.000000,69,69.532853,6.953285,4834.817597,100,1
5,1,0.000000,0.500000,0,72,0.000000,59,64.328978,6.432898,4138.217376,100,2
5,2,0.500000,0.000000,0,0,0.000000,0,0.000000,0.000000,0.000000,0,0
5,3,0.500000,0.500000,0,34,0.000000,34,34.210526,3.421053,1170.360111,100,1
6,0,0.000000,0.000000,0,75,0.000000,70,71.089123,7.108912,5053.663366,100,3
6,1,0.000000,0.500000,0,72,0.000000,72,72.020865,7.202087,5187.005048,100,1
6,2,0.500000,0.000000,0,0,0.000000,0,0.000000,0.000000,0.000000,0,0
6,3,0.500000,0.500000,0,34,0.000000,34,34.210526,3.421053,1170.360111,100,1
7,0,0.000000,0.000000,0,75,0.000000,75,75.563035,7.556303,5709.772243,100,1
7,1,0.000000,0.500000,0,72,0.000000,72,72.020865,7.202087,5187.005048,100,1
7,2,0.500000,0.000000,0,0,0.000000,0,0.000000,0.000000,0.000000,0,0
7,3,0.500000,0.500000,0,34,0.000000,34,34.210526,3.421053,1170.360111,100,1
8,0,0.000000,0.000000,0,79,0.000000,79,77.734442,7.773444,6042.643402,100,2
8,1,0.000000,0.500000,0,72,0.000000,72,72.020865,7.202087,5187.005048,100,1
8,2,0.500000,0.000000,0,0,0.000000,0,0.000000,0.000000,0.000000,0,0
8,3,0.500000,0.500000,0,34,0.000000,34,34.210526,3.421053,1170.360111,100,1
