generation,resource_type,initial_x_pos, initial_y_pos, final_x_pos, final_y_pos, distance, isCollected
0,1,1.000000, -0.800000,1.287233, -8.594885,7.800181,1
0,1,-3.000000, -6.100000,-3.000438, -6.099873,0.009859,0
0,1,-1.000000, 8.800000,-1.720156, -8.525764,17.340727,1
0,1,-4.400000, 8.000000,-4.390745, -8.589595,16.589600,1
0,1,-8.500000, 2.800000,-8.680763, 2.829840,0.183452,0
0,1,0.200000, 6.300000,0.078177, -8.657222,14.957721,1
0,1,-4.800000, -4.500000,-4.800805, -4.500054,0.009880,0
0,1,8.100000, 7.000000,8.099350, 6.999983,0.009869,0
0,1,-1.600000, 7.200000,-1.600776, 7.199934,0.009879,0
0,1,-1.000000, 4.600000,-0.578493, -8.523693,13.130485,1
0,1,8.400000, -5.500000,8.399387, -5.499835,0.009869,0
0,1,5.100000, 8.400000,6.703645, -8.592563,17.068068,1
0,1,-6.600000, 3.200000,-6.600677, 3.199997,0.009869,0
0,1,1.200000, 6.600000,1.199408, 6.600043,0.009864,0
0,1,-1.200000, 0.900000,-1.130082, 0.724472,0.189197,0
0,1,-4.100000, -3.900000,-3.497852, -3.891406,0.602290,0
0,1,3.000000, -5.600000,1.606088, -8.584352,3.293849,1
0,1,4.200000, -3.300000,4.259508, -8.606780,5.307123,1
0,1,5.700000, -6.100000,5.765444, -8.588590,2.489469,1
0,1,6.700000, 3.800000,6.699604, 3.799928,0.009857,0
0,1,-5.400000, -1.700000,-5.637421, -8.519732,6.823871,1
0,1,-4.400000, 3.700000,-4.256261, -8.468558,12.169411,1
0,1,7.100000, 7.000000,7.099218, 6.999902,0.009879,0
0,1,9.200000, -0.400000,8.493327, -8.414247,8.045348,1
0,1,8.300000, 4.400000,8.299554, 4.400202,0.009861,0
0,1,-6.400000, 9.300000,-9.382210, -1.447990,11.154055,0
0,1,-4.100000, 2.600000,-4.073098, 2.355140,0.246517,0
0,1,2.400000, 6.600000,0.767039, -7.863178,14.555074,0
0,1,7.000000, -2.400000,5.329433, -8.575672,6.397641,1
0,1,8.900000, -7.300000,8.857294, -7.653565,0.356271,0
0,2,-1.100000, -2.000000,-1.095985, -1.401154,0.598939,0
0,2,-7.200000, -3.700000,-7.278532, -3.709424,0.079699,0
0,2,-0.500000, -4.800000,0.669138, -2.367848,2.698582,0
0,2,1.000000, 0.300000,1.006824, 0.243304,0.057933,0
0,2,-7.800000, 1.200000,-7.796873, 1.170051,0.031708,0
0,3,8.600000, 1.100000,8.295636, 1.058177,0.307382,0
0,3,-3.300000, 5.700000,-3.299755, 5.699988,0.009947,0
