generation,resource_type,initial_x_pos, initial_y_pos, final_x_pos, final_y_pos, distance, isCollected
0,1,0.500000, -3.700000,0.499291, -3.699912,0.009873,0
0,1,-2.800000, -3.300000,-2.832411, -8.528215,5.228325,1
0,1,-6.600000, 2.200000,-6.572189, -3.172038,5.372119,0
0,1,-2.100000, 4.300000,-2.865764, 0.951712,3.434752,0
0,1,5.100000, 5.600000,5.099411, 5.600049,0.009866,0
0,1,-2.200000, 8.500000,-2.200422, 8.500038,0.009857,0
0,1,-5.300000, -1.700000,-5.300805, -1.700064,0.009880,0
0,1,-3.900000, 6.100000,-3.900460, 6.099991,0.009858,0
0,1,8.500000, -2.000000,9.122215, -5.799723,3.850342,0
0,1,-2.400000, 2.100000,-2.337090, 1.935951,0.175974,0
0,2,-5.400000, -7.300000,-9.520571, -7.497571,4.125316,0
0,2,5.600000, -2.400000,5.600417, -2.399972,0.009945,0
0,2,-4.200000, 0.600000,-3.963337, 0.772783,0.293187,0
0,2,5.500000, 2.300000,5.587957, 2.349162,0.101244,0
0,2,9.500000, -0.100000,9.645472, -0.138035,0.150674,0
0,2,-4.600000, 9.200000,-4.028917, 9.255671,0.573874,0
0,2,2.400000, 4.700000,2.371868, 4.690582,0.031287,0
0,2,-7.800000, 5.200000,-7.671024, 5.081961,0.175110,0
0,2,-5.100000, 5.400000,-5.443771, 5.138507,0.432031,0
0,2,3.200000, 1.500000,1.814954, -1.987476,3.752457,0
0,3,7.100000, -7.100000,7.100201, -7.099904,0.009948,0
0,3,1.200000, 4.000000,1.198359, 4.008778,0.013302,0
0,3,-7.700000, -6.100000,-7.539364, -6.331213,0.281710,0
0,3,5.600000, 7.100000,5.589570, 7.099635,0.014370,0
0,3,5.500000, 0.100000,6.881814, -0.358783,1.456019,0
0,3,8.900000, -5.900000,8.548114, -5.750741,0.382360,0
0,3,-2.500000, 0.800000,-2.298971, 0.567721,0.307351,0
0,3,6.700000, 5.800000,6.694440, 4.825809,0.974258,0
0,3,-7.800000, 7.200000,-7.822543, 7.205065,0.025155,0
0,3,-0.200000, 6.500000,-0.199842, 6.499970,0.009945,0
0,4,-4.300000, 1.700000,-4.574385, 1.351912,0.443337,0
0,4,-0.200000, 5.100000,-0.179987, 4.696621,0.404000,0
0,4,-0.900000, -3.500000,-1.225615, -3.549114,0.329444,0
0,4,1.200000, 6.800000,1.214925, 6.778406,0.028068,0
0,4,-6.900000, -3.700000,-6.877002, -3.761334,0.066244,0
0,4,-0.100000, -5.600000,-0.755417, -5.859840,0.705115,0
0,4,-6.300000, 6.600000,-6.908178, 6.559761,0.609588,0
0,4,8.200000, 8.400000,8.200225, 8.399963,0.009955,0
0,4,7.000000, 7.600000,7.000589, 7.599664,0.009969,0
0,4,-7.400000, -2.200000,-7.597434, -1.733810,0.506372,0
0,5,2.400000, -5.000000,2.500098, -5.068674,0.121796,0
0,5,3.600000, -1.100000,3.490023, -1.104823,0.110521,0
0,5,-8.400000, -0.600000,-8.328359, -0.593965,0.072577,0
0,5,3.300000, 8.400000,3.299439, 8.459578,0.060405,0
0,5,-8.300000, 8.500000,-8.299849, 8.500004,0.009945,0
0,5,-3.700000, 7.700000,-3.706421, 7.700665,0.011838,0
0,5,8.700000, 5.200000,8.700832, 5.187443,0.016026,0
0,5,7.700000, -4.300000,7.700149, -4.300002,0.009953,0
0,5,-7.800000, 0.900000,-7.793605, 0.942201,0.043833,0
0,5,-0.400000, -6.900000,-0.317041, -6.939399,0.092376,0
1,1,0.499291, -3.700002,0.499209, -3.699837,0.000185,0
1,1,-2.832356, -8.528157,-2.810331, -8.505124,0.031870,1
1,1,-6.572147, -3.171933,-6.578108, -3.613743,0.441850,0
1,1,-2.865847, 0.951481,-3.377623, -8.525707,9.490996,1
1,1,5.099319, 5.600049,5.099370, 5.600056,0.000052,0
1,1,-2.200422, 8.499947,-2.200332, 8.500134,0.000208,0
1,1,-5.300804, -1.699972,-5.300801, -1.700037,0.000065,0
1,1,-3.900552, 6.099991,-3.900509, 6.100062,0.000083,0
1,1,9.122231, -5.799804,9.793735, -6.105625,0.737863,0
1,1,-2.337080, 1.936040,-2.337156, 1.935909,0.000151,0
1,2,-9.520570, -7.497571,-9.554856, -7.373094,0.129112,0
1,2,5.600416, -2.399920,5.600402, -2.400098,0.000178,0
1,2,-3.963362, 0.772776,-3.203705, 1.465170,1.027857,0
1,2,5.588004, 2.349182,5.736014, 1.776218,0.591772,0
1,2,9.645651, -0.138275,9.549003, -0.250016,0.207331,0
1,2,-4.028888, 9.255664,-4.042533, 9.268621,0.018817,0
1,2,2.371864, 4.690528,1.579869, 4.737734,0.793400,0
1,2,-7.671043, 5.081980,-7.840291, 3.388267,1.702149,0
1,2,-5.443919, 5.138468,-6.207795, -3.463272,8.635592,0
1,2,1.814970, -1.987542,1.294774, -3.392498,1.498168,0
1,3,7.100165, -7.099904,7.100206, -7.099862,0.000060,0
1,3,1.198359, 4.008759,1.299016, 4.011722,0.100701,0
1,3,-7.539340, -6.331208,-7.538927, -6.329372,0.001881,0
1,3,5.589586, 7.099635,5.590343, 7.099852,0.000790,0
1,3,6.881816, -0.358765,7.123402, -0.700937,0.418862,0
1,3,8.548099, -5.750713,8.522426, -5.794357,0.050635,0
1,3,-2.299004, 0.567708,-2.764992, 0.816253,0.528128,0
1,3,6.694480, 4.825587,6.578675, 7.004870,2.182357,0
1,3,-7.822578, 7.205067,-7.827981, 7.207089,0.005770,0
1,3,-0.199842, 6.499936,-0.199821, 6.499931,0.000022,0
1,4,-4.574434, 1.351869,-4.763903, 0.999189,0.400351,0
1,4,-0.179979, 4.696650,-0.181398, 4.692840,0.004067,0
1,4,-1.225662, -3.549148,-2.176479, -3.826280,0.990381,0
1,4,1.214899, 6.778405,1.178967, 6.790351,0.037866,0
1,4,-6.876966, -3.761305,-6.869687, -4.168541,0.407301,0
1,4,-0.755420, -5.859811,-0.979267, -5.940698,0.238013,0
1,4,-6.908177, 6.559733,-6.920717, 6.555697,0.013174,0
1,4,8.200225, 8.399992,8.200214, 8.400047,0.000057,0
1,4,7.000589, 7.599637,7.041381, 7.886458,0.289708,0
1,4,-7.597400, -1.733806,-7.622897, -1.703813,0.039366,0
1,5,2.500117, -5.068675,2.498800, -5.068973,0.001350,0
1,5,3.490006, -1.104822,3.387596, -1.119205,0.103415,0
1,5,-8.328360, -0.593943,-8.328773, -0.593707,0.000476,0
1,5,3.299421, 8.459576,3.295374, 8.465128,0.006871,0
1,5,-8.299849, 8.499982,-8.299870, 8.500010,0.000036,0
1,5,-3.706442, 7.700665,-3.698315, 7.776170,0.075941,0
1,5,8.700810, 5.187444,8.701157, 5.188187,0.000820,0
1,5,7.700172, -4.300002,7.700138, -4.299979,0.000042,0
1,5,-7.793591, 0.942203,-8.139034, 1.285100,0.486733,0
1,5,-0.317040, -6.939421,-0.289998, -6.959721,0.033814,0
2,1,0.499209, -3.699928,0.499166, -3.699894,0.000055,0
2,1,-2.810267, -8.505110,-2.810414, -8.504995,0.000210,1
2,1,-6.577869, -3.613879,-6.948051, -4.210501,0.702134,0
2,1,-3.377692, -8.525823,-3.377297, -8.525868,0.000398,1
2,1,5.099280, 5.600056,5.099442, 5.600067,0.000162,0
2,1,-2.200332, 8.500043,-2.200391, 8.500152,0.000124,0
2,1,-5.300800, -1.699946,-5.300751, -1.699983,0.000061,0
2,1,-3.900599, 6.100062,-3.899611, 6.101872,0.002063,0
2,1,9.793809, -6.105680,9.793718, -6.105665,0.000092,0
2,1,-2.337144, 1.935998,-2.337178, 1.936056,0.000067,0
2,2,-9.554811, -7.373068,-9.554811, -7.373119,0.000051,0
2,2,5.600402, -2.400043,5.600534, -2.400200,0.000205,0
2,2,-3.203776, 1.465167,-4.576213, -6.623224,8.204002,0
2,2,5.735978, 1.776216,5.841462, 1.160062,0.625119,0
2,2,9.548923, -0.250138,7.584963, -0.122561,1.969760,0
2,2,-4.042538, 9.268599,-4.074291, 9.272912,0.032045,0
2,2,1.579803, 4.737689,2.425967, 5.141423,0.937547,0
2,2,-7.839815, 3.388068,-7.929585, 3.532850,0.170354,0
2,2,-6.207793, -3.463291,-6.665032, -5.147060,1.744748,0
2,2,1.294704, -3.395718,1.285686, -8.635932,5.240221,1
2,3,7.100173, -7.099861,7.100188, -7.099905,0.000048,0
2,3,1.299014, 4.011740,9.499910, 3.739068,8.205430,0
2,3,-7.538900, -6.329368,-7.538571, -6.327900,0.001505,0
2,3,5.590377, 7.099852,5.589522, 7.101698,0.002037,0
2,3,7.123418, -0.700910,7.118355, -0.698437,0.005635,0
2,3,8.522456, -5.794343,8.379137, -5.637099,0.212758,0
2,3,-2.765037, 0.816192,-4.554758, 1.342927,1.865624,0
2,3,6.578669, 7.004983,6.567306, 7.168532,0.163943,0
2,3,-7.827978, 7.207090,-9.500003, 7.405035,1.683702,0
2,3,-0.199821, 6.499897,-0.175868, 6.291749,0.209523,0
2,4,-4.763933, 0.999147,-5.719522, 1.208896,0.978338,0
2,4,-0.181427, 4.692849,-0.193235, 4.680363,0.017186,0
2,4,-2.176491, -3.826326,-2.350433, -3.937666,0.206524,0
2,4,1.178938, 6.790352,1.496103, 6.499120,0.430593,0
2,4,-6.869612, -4.168788,-7.472741, -4.793015,0.868000,0
2,4,-0.979312, -5.940695,-1.205693, -6.079343,0.265465,0
2,4,-6.920757, 6.555701,-8.647559, 6.631430,1.728462,0
2,4,8.200214, 8.400074,8.200195, 8.400032,0.000046,0
2,4,7.041385, 7.886515,7.060984, 8.024412,0.139284,0
2,4,-7.622922, -1.703817,-7.688464, -1.648889,0.085515,0
2,5,2.498819, -5.068973,2.499089, -5.069007,0.000277,0
2,5,3.387587, -1.119223,3.294347, -1.106565,0.094095,0
2,5,-8.328774, -0.593683,-8.336898, -0.579607,0.016252,0
2,5,3.295397, 8.465128,3.295081, 8.465719,0.000670,0
2,5,-8.299870, 8.499989,-8.299860, 8.500032,0.000046,0
2,5,-3.698293, 7.776182,-3.871939, 7.846977,0.187523,0
2,5,8.701136, 5.188186,8.721616, 5.172954,0.025524,0
2,5,7.700162, -4.299979,7.689487, -4.335382,0.036977,0
2,5,-8.139009, 1.285105,-8.156792, 1.305835,0.027312,0
2,5,-0.289967, -6.959676,-0.161516, -6.874521,0.154114,0
3,1,0.499166, -3.699985,0.499197, -3.699952,0.000045,0
3,1,-2.810389, -8.505130,-2.810470, -8.505046,0.000132,1
3,1,-6.947969, -4.210332,-6.870361, -4.297007,0.116343,0
3,1,-3.377335, -8.525931,-3.377716, -8.525474,0.000596,1
3,1,5.099350, 5.600066,5.099445, 5.599988,0.000123,0
3,1,-2.200391, 8.500062,-2.200483, 8.500130,0.000115,0
3,1,-5.300751, -1.699892,-5.300770, -1.699944,0.000055,0
3,1,-3.899613, 6.101781,-3.899530, 6.101916,0.000158,0
3,1,9.793790, -6.105720,9.793668, -6.105628,0.000153,0
3,1,-2.337166, 1.936147,-2.337143, 1.935944,0.000204,0
3,2,-9.554767, -7.373093,-9.554721, -7.373181,0.000099,0
3,2,5.600535, -2.400148,5.600538, -2.400134,0.000014,0
3,2,-4.576894, -6.624519,-5.076415, -8.603576,2.041124,1
3,2,5.841461, 1.160059,5.871027, 1.189629,0.041815,0
3,2,7.584894, -0.122559,7.794215, -0.207107,0.234703,0
3,2,-4.074253, 9.272977,-4.599988, 9.457865,0.557298,0
3,2,2.425972, 5.141439,2.461104, 5.140529,0.035144,0
