generation,iteration,robot,birthday,ancestor_id,ancestor_birthday,cell_id,age,sigma,maps,genomes,fitness,cells_in_map,dist_max,dist_pot_max,dist_total,com_rx,com_tx,obj_group1,obj_group2,obj_group3,obj_group4,obj_group5
0,9999,0,0,0,0,0,9999,0.100000,99,0,1.084616,0,0.000000,33.131148,1.264818,99,99,0,0,0,1,0
0,9999,1,0,1,0,0,9999,0.100000,99,0,0.011236,0,2.000000,22.517588,3.650295,99,99,0,0,1,0,0
0,9999,2,0,2,0,40,9999,0.100000,99,0,0.000000,0,1.000000,25.420765,2.223326,99,99,0,0,0,0,0
0,9999,3,0,3,0,40,9999,0.100000,99,0,0.000000,0,1.000000,16.774216,2.371623,99,99,0,0,0,0,0
0,9999,4,0,4,0,40,9999,0.100000,99,0,0.000000,0,1.000000,23.209845,7.821886,99,99,0,0,0,0,0
0,9999,5,0,5,0,41,9999,0.100000,99,0,0.000000,0,3.000000,17.211103,9.516696,99,99,0,0,0,0,0
0,9999,6,0,6,0,0,9999,0.100000,99,0,0.420678,0,1.000000,30.564289,2.251716,99,99,0,0,0,0,1
0,9999,7,0,7,0,41,9999,0.100000,99,0,0.000000,0,2.000000,17.158911,13.245524,99,99,0,0,0,0,0
0,9999,8,0,8,0,0,9999,0.100000,99,0,2.969702,0,1.000000,25.275143,4.557417,99,99,0,1,0,0,0
0,9999,9,0,9,0,40,9999,0.100000,99,0,0.000000,0,2.000000,28.618808,4.124257,99,99,0,0,0,0,0
0,9999,10,0,10,0,41,9999,0.100000,99,0,0.000000,0,4.000000,27.687566,7.523225,99,99,0,0,0,0,0
0,9999,11,0,11,0,40,9999,0.100000,99,0,0.000000,0,1.000000,25.480633,11.728175,99,99,0,0,0,0,0
0,9999,12,0,12,0,42,9999,0.100000,99,0,0.000000,0,5.000000,19.633795,10.551653,99,99,0,0,0,0,0
0,9999,13,0,13,0,0,9999,0.100000,99,0,0.029412,0,0.000000,13.905125,0.323142,99,99,0,0,0,0,1
0,9999,14,0,14,0,40,9999,0.100000,99,0,0.000000,0,1.000000,26.970563,4.346674,99,99,0,0,0,0,0
0,9999,15,0,15,0,40,9999,0.100000,99,0,0.000000,0,1.000000,32.497111,5.516628,99,99,0,0,0,0,0
0,9999,16,0,16,0,42,9999,0.100000,99,0,0.000000,0,8.000000,29.906029,14.470215,99,99,0,0,0,0,0
0,9999,17,0,17,0,90,9999,0.100000,99,0,2.187871,0,1.000000,26.351758,5.837890,99,99,1,0,0,0,0
0,9999,18,0,18,0,40,9999,0.100000,99,0,0.000000,0,2.000000,30.163829,6.902021,99,99,0,0,0,0,0
0,9999,19,0,19,0,40,9999,0.100000,99,0,0.000000,0,1.000000,17.976215,4.197742,99,99,0,0,0,0,0
0,9999,20,0,20,0,41,9999,0.100000,99,0,0.000000,0,2.000000,15.420332,15.173686,99,99,0,0,0,0,0
0,9999,21,0,21,0,40,9999,0.100000,99,0,0.000000,0,0.000000,28.172782,6.208182,99,99,0,0,0,0,0
0,9999,22,0,22,0,0,9999,0.100000,99,0,0.039470,0,0.000000,26.923948,0.741928,99,99,0,0,1,0,0
0,9999,23,0,23,0,0,9999,0.100000,99,0,0.368616,0,2.000000,19.158603,4.178062,99,99,0,0,0,1,0
0,9999,24,0,24,0,40,9999,0.100000,99,0,0.000000,0,0.000000,30.863365,5.382143,99,99,0,0,0,0,0
0,9999,25,0,25,0,0,9999,0.100000,99,0,0.071777,0,1.000000,30.060907,9.587763,99,99,0,0,0,0,1
0,9999,26,0,26,0,41,9999,0.100000,99,0,0.000000,0,3.000000,26.994411,6.971022,99,99,0,0,0,0,0
0,9999,27,0,27,0,0,9999,0.100000,99,0,0.002487,0,1.000000,23.336041,2.638443,99,99,0,0,0,1,0
0,9999,28,0,28,0,1,9999,0.100000,99,0,0.106110,0,2.000000,14.860041,6.226892,99,99,0,0,0,1,0
0,9999,29,0,29,0,40,9999,0.100000,99,0,0.000000,0,1.000000,20.412012,6.497103,99,99,0,0,0,0,0
0,9999,30,0,30,0,1,9999,0.100000,99,0,0.244199,0,5.000000,27.176728,11.708508,99,99,0,0,0,0,1
0,9999,31,0,31,0,41,9999,0.100000,99,0,0.000000,0,2.000000,18.348653,9.910631,99,99,0,0,0,0,0
0,9999,32,0,32,0,40,9999,0.100000,99,0,0.000000,0,0.000000,11.280625,14.441440,99,99,0,0,0,0,0
0,9999,33,0,33,0,40,9999,0.100000,99,0,0.000000,0,1.000000,17.387828,7.842509,99,99,0,0,0,0,0
0,9999,34,0,34,0,40,9999,0.100000,99,0,0.000000,0,3.000000,29.633135,10.497917,99,99,0,0,0,0,0
0,9999,35,0,35,0,0,9999,0.100000,99,0,0.045652,0,0.000000,30.218061,2.172206,99,99,0,0,0,0,1
0,9999,36,0,36,0,0,9999,0.100000,99,0,0.734657,0,1.000000,21.543396,3.624346,99,99,0,1,0,0,0
0,9999,37,0,37,0,40,9999,0.100000,99,0,0.000000,0,2.000000,28.908199,16.428314,99,99,0,0,0,0,0
0,9999,38,0,38,0,41,9999,0.100000,99,0,0.000000,0,3.000000,25.926079,6.903971,99,99,0,0,0,0,0
0,9999,39,0,39,0,40,9999,0.100000,99,0,0.000000,0,2.000000,21.759252,21.438375,99,99,0,0,0,0,0
0,9999,40,0,40,0,40,9999,0.100000,99,0,0.000000,0,0.000000,15.239275,16.497761,99,99,0,0,0,0,0
0,9999,41,0,41,0,40,9999,0.100000,99,0,0.000000,0,1.000000,23.536986,7.885723,99,99,0,0,0,0,0
